location_id,name,type,historical_names,modern_address,coordinates,source_book,source_chapter,source_text
loc_0082,咸宜观（子空间: 天尊殿）,Building_Space,长安咸宜观,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,妙品中五人 物理页面 第 21 页,"会稽人也,善写真及画人物士女,本道<sup>〔1〕</sup>荐之于国。明皇开元中召入供奉,每令写御容,冠绝当代。又画明皇射猪鹿兔雁并《按舞图》,及御容皆承诏写焉。又写太清宫肃宗<sup>〔2〕</sup>御容,龙颜凤态,日角<sup>〔3〕</sup>月轮之状,而笔力滋润,风彩英奇若符合瑞应,实天假其能也。国朝阎令公<sup>〔4〕</sup>之后,一人而已。今咸宜观<sup>〔5〕</sup>内天尊殿中画上仙,及图当时供奉道士、庖中等真容,皆奇绝。曾画故吏部徐侍郎本行经幡十二口,今在焉。又有士女,亦能机织成功德佛像,皆妙绝无比。惟写真有入神;人物士女,可居妙品。"
loc_0083,金井,Building_Space,,陕西省西安市（宫廷内部）,"34.2800, 108.9500",《唐朝名画录》,妙品中五人 物理页面 第 22 页,"京兆人也,尝画贵公子、鞍马屏障,宫苑士女,名冠于时.善起草,点簇景物,位置亭台,树木花鸟,皆穷其妙.又画《长门怨》<sup>〔11〕</sup>词,摅思曲槛亭台,金井<sup>〔12〕</sup>梧桐之景也.又画《贵公子夜游图》、《宫中七夕乞巧图》、《望月图》、皆多幽思,愈前古也.画士女乃周昉之伦,其贵公子、宫苑、鞍马,皆称第一,故居妙品也."
loc_0084,冀州,Admin_Region,信都郡,河北省衡水市冀州区,"37.5458, 115.5786",《唐朝名画录》,妙品中五人 物理页面 第 23 页,"其先冀州<sup>〔14〕</sup>人,祖大历中任越州<sup>〔15〕</sup> 医博士,父伯义,少有文学。时周昉任越州长史,遂令修己师,凡二十年中师其画。至六十,画中有数病,既皆一一口授,以传其妙诀。宝历中修己应明经<sup>〔16〕</sup>擢第。大和中,文宗<sup>〔17〕</sup>好古重道,以晋明帝朝卫协<sup>〔18〕</sup>画《毛诗图》<sup>〔19〕</sup>草木鸟兽古贤君臣之像,不得其真,遂召修己图之。皆据《经》定名，任意采掇，由是冠冕之制,生植之姿,远无不详,幽无不显矣。又尝画竹障于文思殿，文皇<sup>〔20〕</sup>有歌云：“良工运精思,巧极似有神,临窗时乍睹,繁阴合再明。”当时在朝学士,皆奉诏继和。自贞元后以画艺进身,累承恩称旨,京都一人而已。尤精山水、树石、花鸟、人物古贤、功德、异兽等,首冠于时,可居妙品也。"
loc_0085,越州,Admin_Region,会稽郡,浙江省绍兴市,"30.0017, 120.5861",《唐朝名画录》,妙品中五人 物理页面 第 23 页,"其先冀州<sup>〔14〕</sup>人,祖大历中任越州<sup>〔15〕</sup> 医博士,父伯义,少有文学。时周昉任越州长史,遂令修己师,凡二十年中师其画。至六十,画中有数病,既皆一一口授,以传其妙诀。宝历中修己应明经<sup>〔16〕</sup>擢第。大和中,文宗<sup>〔17〕</sup>好古重道,以晋明帝朝卫协<sup>〔18〕</sup>画《毛诗图》<sup>〔19〕</sup>草木鸟兽古贤君臣之像,不得其真,遂召修己图之。皆据《经》定名，任意采掇，由是冠冕之制,生植之姿,远无不详,幽无不显矣。又尝画竹障于文思殿，文皇<sup>〔20〕</sup>有歌云：“良工运精思,巧极似有神,临窗时乍睹,繁阴合再明。”当时在朝学士,皆奉诏继和。自贞元后以画艺进身,累承恩称旨,京都一人而已。尤精山水、树石、花鸟、人物古贤、功德、异兽等,首冠于时,可居妙品也。"
loc_0086,文思殿,Building,大明宫文思殿,陕西省西安市（唐大明宫内）,"34.2900, 108.9600",《唐朝名画录》,妙品中五人 物理页面 第 23 页,"其先冀州<sup>〔14〕</sup>人,祖大历中任越州<sup>〔15〕</sup> 医博士,父伯义,少有文学。时周昉任越州长史,遂令修己师,凡二十年中师其画。至六十,画中有数病,既皆一一口授,以传其妙诀。宝历中修己应明经<sup>〔16〕</sup>擢第。大和中,文宗<sup>〔17〕</sup>好古重道,以晋明帝朝卫协<sup>〔18〕</sup>画《毛诗图》<sup>〔19〕</sup>草木鸟兽古贤君臣之像,不得其真,遂召修己图之。皆据《经》定名，任意采掇，由是冠冕之制,生植之姿,远无不详,幽无不显矣。又尝画竹障于文思殿，文皇<sup>〔20〕</sup>有歌云：“良工运精思,巧极似有神,临窗时乍睹,繁阴合再明。”当时在朝学士,皆奉诏继和。自贞元后以画艺进身,累承恩称旨,京都一人而已。尤精山水、树石、花鸟、人物古贤、功德、异兽等,首冠于时,可居妙品也。"
loc_0087,玄武殿,Building,大明宫玄武殿,陕西省西安市（唐大明宫内）,"34.2900, 108.9600",《唐朝名画录》,妙品中五人 物理页面 第 23 页,"京兆人也,少攻丹青,最长于花鸟,折枝草木之妙,未之有也。或观其下笔轻利,用色鲜明,穷羽毛之变态,奋花卉之芳妍。贞元中献孔雀解舞者,德宗诏于玄武殿写其貌。一正一背,翠彩生动,金羽辉灼,若连清声,宛应繁节。后因出宦,遂致疏放,其意困穷于泽潞间<sup>〔22〕</sup>。写《玉芝图》,连根苗之状,精极,见传于世。近代折枝花居其第一,凡草木、蜂蝶、雀蝉,并居妙品。"
loc_0088,泽潞间,Admin_Region,,山西省长治市、晋城市一带,"35.8000, 112.9000",《唐朝名画录》,妙品中五人 物理页面 第 23 页,"京兆人也,少攻丹青,最长于花鸟,折枝草木之妙,未之有也。或观其下笔轻利,用色鲜明,穷羽毛之变态,奋花卉之芳妍。贞元中献孔雀解舞者,德宗诏于玄武殿写其貌。一正一背,翠彩生动,金羽辉灼,若连清声,宛应繁节。后因出宦,遂致疏放,其意困穷于泽潞间<sup>〔22〕</sup>。写《玉芝图》,连根苗之状,精极,见传于世。近代折枝花居其第一,凡草木、蜂蝶、雀蝉,并居妙品。"
loc_0089,关辅,Admin_Region,,陕西省关中地区,"34.5000, 108.5000",《唐朝名画录》,妙品下十人 物理页面 第 26 页,"善鸡鹤,龙水,时称其妙。开元中关辅<sup>〔2〕</sup>大旱,京师渴雨尤甚,亟命大臣遍祷于山泽间,而无感应。上于龙池新创一殿,因诏少府监<sup>〔3〕</sup>冯绍政于四壁各画一龙。绍政乃先于四壁画素龙,其状蜿蜒,如欲振涌。绘事未半,若风云随笔而生。上与从官于壁下观之,鳞甲皆湿。设色未终,有白龙自檐间出,入于池中,风波汹涌,云电随起。侍御数百人,皆见白龙自波际乘风而上。俄顷阴云四布,风雨暴作,不终日而甘泽遍。出《明皇杂录》<sup>〔4〕</sup>"
loc_0090,山泽间,Natural_Feature,,泛指山岭与沼泽区域,,《唐朝名画录》,妙品下十人 物理页面 第 26 页,"善鸡鹤,龙水,时称其妙。开元中关辅<sup>〔2〕</sup>大旱,京师渴雨尤甚,亟命大臣遍祷于山泽间,而无感应。上于龙池新创一殿,因诏少府监<sup>〔3〕</sup>冯绍政于四壁各画一龙。绍政乃先于四壁画素龙,其状蜿蜒,如欲振涌。绘事未半,若风云随笔而生。上与从官于壁下观之,鳞甲皆湿。设色未终,有白龙自檐间出,入于池中,风波汹涌,云电随起。侍御数百人,皆见白龙自波际乘风而上。俄顷阴云四布,风雨暴作,不终日而甘泽遍。出《明皇杂录》<sup>〔4〕</sup>"
loc_0091,龙池,Natural_Feature,兴庆宫龙池,陕西省西安市（唐兴庆宫内）,"34.2550, 108.9700",《唐朝名画录》,妙品下十人 物理页面 第 26 页,"善鸡鹤,龙水,时称其妙。开元中关辅<sup>〔2〕</sup>大旱,京师渴雨尤甚,亟命大臣遍祷于山泽间,而无感应。上于龙池新创一殿,因诏少府监<sup>〔3〕</sup>冯绍政于四壁各画一龙。绍政乃先于四壁画素龙,其状蜿蜒,如欲振涌。绘事未半,若风云随笔而生。上与从官于壁下观之,鳞甲皆湿。设色未终,有白龙自檐间出,入于池中,风波汹涌,云电随起。侍御数百人,皆见白龙自波际乘风而上。俄顷阴云四布,风雨暴作,不终日而甘泽遍。出《明皇杂录》<sup>〔4〕</sup>"
loc_0092,龙池新创一殿,Building,,陕西省西安市（唐兴庆宫内）,"34.2550, 108.9700",《唐朝名画录》,妙品下十人 物理页面 第 26 页,"善鸡鹤,龙水,时称其妙。开元中关辅<sup>〔2〕</sup>大旱,京师渴雨尤甚,亟命大臣遍祷于山泽间,而无感应。上于龙池新创一殿,因诏少府监<sup>〔3〕</sup>冯绍政于四壁各画一龙。绍政乃先于四壁画素龙,其状蜿蜒,如欲振涌。绘事未半,若风云随笔而生。上与从官于壁下观之,鳞甲皆湿。设色未终,有白龙自檐间出,入于池中,风波汹涌,云电随起。侍御数百人,皆见白龙自波际乘风而上。俄顷阴云四布,风雨暴作,不终日而甘泽遍。出《明皇杂录》<sup>〔4〕</sup>"
loc_0093,庄严寺,Temple,长安庄严寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,妙品下十人 物理页面 第 26 页,"善画佛,于庄严寺<sup>〔8〕</sup>,与吴生对画神,本別出体,至今人所传道。"
loc_0094,天卿寺,Temple,长安天卿寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,妙品下十人 物理页面 第 27 页,"画功德,时称第一。画天卿寺<sup>〔11〕</sup>神,亦继踵于卢,抑亦次矣。"
loc_0095,连州,Admin_Region,连山郡,广东省连州市,"24.7818, 112.3812",《唐朝名画录》,能品上六人 物理页面 第 28 页,"攻山水,德宗时除连州刺史<sup>〔2〕</sup>,令写彼处山水之状,每岁贡献。野逸不群,高情迈俗,张藻之亚也。"
loc_0096,中书省,Government_Office,右银台门内; 政事堂,陕西省西安市（皇宫内）,"34.2800, 108.9500",《唐朝名画录》,能品上六人 物理页面 第 29 页,"为中书<sup>〔4〕</sup>,常僻于画。公政之外,每图像菩萨、高僧、士女,皆冠于当代,每经画处,咸谓惊人。"
loc_0097,菩提寺,Temple,长安菩提寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,能品下二十八人 物理页面 第 33 页,"画马独善于时,今菩提寺<sup>〔3〕</sup>佛殿中有画,自后难继其踪。"
loc_0098,菩提寺（子空间: 佛殿中）,Building_Space,长安菩提寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,能品下二十八人 物理页面 第 33 页,"画马独善于时,今菩提寺<sup>〔3〕</sup>佛殿中有画,自后难继其踪。"
loc_0099,洞庭湖,Natural_Feature,,湖南省北部,"29.0000, 112.0000",《唐朝名画录》,逸品三人 物理页面 第 35 页,"或号曰烟波子,常渔钓于洞庭湖。初颜鲁公典吴兴<sup>〔6〕</sup>,知其高节,以《渔歌》五首赠之。张乃为卷轴,随句赋象,人物、舟船、鸟兽、烟波、风月，皆依其文,曲尽其妙,为世之雅律,深得其态。"
loc_0100,吴兴,Admin_Region,吴兴郡; 湖州,浙江省湖州市,"30.8930, 120.0868",《唐朝名画录》,逸品三人 物理页面 第 35 页,"或号曰烟波子,常渔钓于洞庭湖。初颜鲁公典吴兴<sup>〔6〕</sup>,知其高节,以《渔歌》五首赠之。张乃为卷轴,随句赋象,人物、舟船、鸟兽、烟波、风月，皆依其文,曲尽其妙,为世之雅律,深得其态。"
loc_0101,天宫寺（子空间: 西庑）,Building_Space,洛阳天宫寺,河南省洛阳市,"34.6181, 112.4540",《唐朝名画录》,神品上一人 物理页面 第 3 页,"舞毕,奋笔俄顷而成,有若神助,尤为冠绝,道子亦亲为设色,其画在寺之西庑。又张旭长史亦书一壁,都邑士庶皆云:“一日之中,获睹三绝。”又画玄元庙五圣千官,宫殿冠冕,势倾云龙,心归造化,故杜员外诗云:“森罗回地轴,妙绝动宫墙。”<sup>〔7〕</sup>明皇天宝中忽思蜀道嘉陵江水,遂假吴生驛驷,令往写貌。及回日,帝问其状,奏曰:“臣无粉本,并记在心。”后宣令于大同殿壁图之,嘉陵江三百余里山水,一日而毕。时有李思训将军,山水擅名,帝亦宣于大同殿图,累月方毕。明皇云:“李思训数月之功,吴道子一日之迹,皆极其妙也。”<sup>〔8〕</sup>又画内殿五龙,其鳞甲飞动,每天欲雨,即生烟雾。吴生常持《金刚经》<sup>〔9〕</sup>自识本身。天宝中有杨庭光<sup>〔10〕</sup>与之齐名,遂潜写吴生真于讲席众人之中,引吴生观之,一见便惊,谓庭光曰:“老夫衰丑,何用图之?”因斯叹服。凡画人物、佛像、神鬼、禽兽、山水、台殿、草木皆冠绝于世,国朝第一。张怀瓘尝谓道子乃张僧繇之后,斯言当矣。又按《两京耆旧传》<sup>〔11〕</sup>云:“寺观之中,图画墙壁。凡三百余间。变相<sup>〔12〕</sup>人物,奇踪异状,无有同者。上都唐兴寺御注《金刚经》院,妙迹为多,兼自题经文。慈恩寺前文殊<sup>〔13〕</sup>、普贤<sup>〔14〕</sup>,西面庑下降魔<sup>〔15〕</sup>、盘龙等壁,及景公寺地狱壁、帝释<sup>〔16〕</sup>、梵王<sup>〔17〕</sup>、龙神,永寿寺<sup>〔18〕</sup>中三门两神,及诸道观寺院,不可胜纪,皆妙绝一时。”景玄每观吴生画,不以装背为妙,但试笔绝踪,皆磊落逸势;又数处图壁,只以墨踪为之,近代莫能加以彩绘。凡图圆光,皆不用尺度规画,一笔而成。"
loc_0102,兴善寺（子空间: 中门内）,Building_Space,大兴善寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品上一人 物理页面 第 4 页,"景玄元和初应举,住龙兴寺<sup>〔19〕</sup>,犹有尹老者年八十余,尝云:“吴生画兴善寺<sup>〔20〕</sup>中门内神圆光时,长安市肆老幼士庶竞至,观者如堵。其圆光立笔挥扫,势若风旋,人皆谓之神助。”又尝闻景云寺老僧传云:“吴生画此寺地狱变相时,京都屠沽渔☐之辈,见之而惧罪改业者,往往有之,率皆修善。”所画并为后代人规式也。"
loc_0103,长安市肆,City_Space,,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品上一人 物理页面 第 4 页,"景玄元和初应举,住龙兴寺<sup>〔19〕</sup>,犹有尹老者年八十余,尝云:“吴生画兴善寺<sup>〔20〕</sup>中门内神圆光时,长安市肆老幼士庶竞至,观者如堵。其圆光立笔挥扫,势若风旋,人皆谓之神助。”又尝闻景云寺老僧传云:“吴生画此寺地狱变相时,京都屠沽渔☐之辈,见之而惧罪改业者,往往有之,率皆修善。”所画并为后代人规式也。"
loc_0104,章敬寺（子空间: 园门）,Building_Space,长安章敬寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品中一人 物理页面 第 6 页,骑射，随哥舒翰征吐番<sup>〔3〕</sup>，取名堡城，以功为执金吾<sup>〔4〕</sup>。时属德宗修章敬寺<sup>〔5〕</sup>，召皓云：“卿弟昉善画，朕欲宣画章敬寺神，卿特言之。”经数月，果召之，昉乃下手。落笔之际，都入竞观，寺抵园门，贤愚毕至。或有言其妙者，或有指其瑕者，随意改定。经月有余，是非语绝，无不叹其精妙，为当时第一。又郭令公<sup>〔6〕</sup>婿赵纵侍郎尝令韩幹<sup>〔7〕</sup>写真，众称其善；后又请周昉长史写之。二人皆有能名，令公尝列二真置于坐侧，未能定其优劣。因赵夫人归省，令公问云：“此画何人？”对曰：“赵郎也。”又云：“何者最似？”对曰：“两画皆似，后画尤佳。”又云：“何以言之？”云：“前画者空得赵郎状貌；后画者兼移其神气，得赵郎情性笑言之姿。”令公问曰：“后画者何人？”乃云：“长史周昉。”<sup>〔8〕</sup>是日遂定二画之优劣，令送锦彩数百段与之。今上都有画《水月观自在菩萨》，时人又云：大云寺<sup>〔9〕</sup>佛殿前《行道僧》、广福寺<sup>〔10〕</sup>佛殿前面两神，皆殊绝当代。昉任宣州别驾，于禅定寺<sup>〔11〕</sup>画《北方天王》，尝于梦中见其形像。
loc_0105,堡城,Fortress,,青海省或西藏边境地区（哥舒翰征战处）,"36.0000, 101.0000",《唐朝名画录》,神品中一人 物理页面 第 5 页,"周昉字仲朗,京兆<sup>〔1〕</sup>人也,节制<sup>〔2〕</sup>之后,好属文,穷丹青之妙,游卿相间,贵公子也。兄皓,善骑射,随哥舒翰征吐番<sup>〔3〕</sup>,取名堡城,以功为执金吾<sup>〔4〕</sup>。"
loc_0106,大云寺（子空间: 佛殿前）,Building_Space,长安大云寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品中一人 物理页面 第 6 页,骑射，随哥舒翰征吐番<sup>〔3〕</sup>，取名堡城，以功为执金吾<sup>〔4〕</sup>。时属德宗修章敬寺<sup>〔5〕</sup>，召皓云：“卿弟昉善画，朕欲宣画章敬寺神，卿特言之。”经数月，果召之，昉乃下手。落笔之际，都入竞观，寺抵园门，贤愚毕至。或有言其妙者，或有指其瑕者，随意改定。经月有余，是非语绝，无不叹其精妙，为当时第一。又郭令公<sup>〔6〕</sup>婿赵纵侍郎尝令韩幹<sup>〔7〕</sup>写真，众称其善；后又请周昉长史写之。二人皆有能名，令公尝列二真置于坐侧，未能定其优劣。因赵夫人归省，令公问云：“此画何人？”对曰：“赵郎也。”又云：“何者最似？”对曰：“两画皆似，后画尤佳。”又云：“何以言之？”云：“前画者空得赵郎状貌；后画者兼移其神气，得赵郎情性笑言之姿。”令公问曰：“后画者何人？”乃云：“长史周昉。”<sup>〔8〕</sup>是日遂定二画之优劣，令送锦彩数百段与之。今上都有画《水月观自在菩萨》，时人又云：大云寺<sup>〔9〕</sup>佛殿前《行道僧》、广福寺<sup>〔10〕</sup>佛殿前面两神，皆殊绝当代。昉任宣州别驾，于禅定寺<sup>〔11〕</sup>画《北方天王》，尝于梦中见其形像。
loc_0107,广福寺（子空间: 佛殿前面）,Building_Space,长安广福寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品中一人 物理页面 第 6 页,骑射，随哥舒翰征吐番<sup>〔3〕</sup>，取名堡城，以功为执金吾<sup>〔4〕</sup>。时属德宗修章敬寺<sup>〔5〕</sup>，召皓云：“卿弟昉善画，朕欲宣画章敬寺神，卿特言之。”经数月，果召之，昉乃下手。落笔之际，都入竞观，寺抵园门，贤愚毕至。或有言其妙者，或有指其瑕者，随意改定。经月有余，是非语绝，无不叹其精妙，为当时第一。又郭令公<sup>〔6〕</sup>婿赵纵侍郎尝令韩幹<sup>〔7〕</sup>写真，众称其善；后又请周昉长史写之。二人皆有能名，令公尝列二真置于坐侧，未能定其优劣。因赵夫人归省，令公问云：“此画何人？”对曰：“赵郎也。”又云：“何者最似？”对曰：“两画皆似，后画尤佳。”又云：“何以言之？”云：“前画者空得赵郎状貌；后画者兼移其神气，得赵郎情性笑言之姿。”令公问曰：“后画者何人？”乃云：“长史周昉。”<sup>〔8〕</sup>是日遂定二画之优劣，令送锦彩数百段与之。今上都有画《水月观自在菩萨》，时人又云：大云寺<sup>〔9〕</sup>佛殿前《行道僧》、广福寺<sup>〔10〕</sup>佛殿前面两神，皆殊绝当代。昉任宣州别驾，于禅定寺<sup>〔11〕</sup>画《北方天王》，尝于梦中见其形像。
loc_0108,慈恩寺（子空间: 西面庑）,Building_Space,大慈恩寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品上一人 物理页面 第 3 页,"舞毕,奋笔俄顷而成,有若神助,尤为冠绝,道子亦亲为设色,其画在寺之西庑。又张旭长史亦书一壁,都邑士庶皆云:“一日之中,获睹三绝。”又画玄元庙五圣千官,宫殿冠冕,势倾云龙,心归造化,故杜员外诗云:“森罗回地轴,妙绝动宫墙。”<sup>〔7〕</sup>明皇天宝中忽思蜀道嘉陵江水,遂假吴生驛驷,令往写貌。及回日,帝问其状,奏曰:“臣无粉本,并记在心。”后宣令于大同殿壁图之,嘉陵江三百余里山水,一日而毕。时有李思训将军,山水擅名,帝亦宣于大同殿图,累月方毕。明皇云:“李思训数月之功,吴道子一日之迹,皆极其妙也。”<sup>〔8〕</sup>又画内殿五龙,其鳞甲飞动,每天欲雨,即生烟雾。吴生常持《金刚经》<sup>〔9〕</sup>自识本身。天宝中有杨庭光<sup>〔10〕</sup>与之齐名,遂潜写吴生真于讲席众人之中,引吴生观之,一见便惊,谓庭光曰:“老夫衰丑,何用图之?”因斯叹服。凡画人物、佛像、神鬼、禽兽、山水、台殿、草木皆冠绝于世,国朝第一。张怀瓘尝谓道子乃张僧繇之后,斯言当矣。又按《两京耆旧传》<sup>〔11〕</sup>云:“寺观之中,图画墙壁。凡三百余间。变相<sup>〔12〕</sup>人物,奇踪异状,无有同者。上都唐兴寺御注《金刚经》院,妙迹为多,兼自题经文。慈恩寺前文殊<sup>〔13〕</sup>、普贤<sup>〔14〕</sup>,西面庑下降魔<sup>〔15〕</sup>、盘龙等壁,及景公寺地狱壁、帝释<sup>〔16〕</sup>、梵王<sup>〔17〕</sup>、龙神,永寿寺<sup>〔18〕</sup>中三门两神,及诸道观寺院,不可胜纪,皆妙绝一时。”景玄每观吴生画,不以装背为妙,但试笔绝踪,皆磊落逸势;又数处图壁,只以墨踪为之,近代莫能加以彩绘。凡图圆光,皆不用尺度规画,一笔而成。"
loc_0109,景公寺（子空间: 地狱壁）,Building_Space,,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品上一人 物理页面 第 3 页,"舞毕,奋笔俄顷而成,有若神助,尤为冠绝,道子亦亲为设色,其画在寺之西庑。又张旭长史亦书一壁,都邑士庶皆云:“一日之中,获睹三绝。”又画玄元庙五圣千官,宫殿冠冕,势倾云龙,心归造化,故杜员外诗云:“森罗回地轴,妙绝动宫墙。”<sup>〔7〕</sup>明皇天宝中忽思蜀道嘉陵江水,遂假吴生驛驷,令往写貌。及回日,帝问其状,奏曰:“臣无粉本,并记在心。”后宣令于大同殿壁图之,嘉陵江三百余里山水,一日而毕。时有李思训将军,山水擅名,帝亦宣于大同殿图,累月方毕。明皇云:“李思训数月之功,吴道子一日之迹,皆极其妙也。”<sup>〔8〕</sup>又画内殿五龙,其鳞甲飞动,每天欲雨,即生烟雾。吴生常持《金刚经》<sup>〔9〕</sup>自识本身。天宝中有杨庭光<sup>〔10〕</sup>与之齐名,遂潜写吴生真于讲席众人之中,引吴生观之,一见便惊,谓庭光曰:“老夫衰丑,何用图之?”因斯叹服。凡画人物、佛像、神鬼、禽兽、山水、台殿、草木皆冠绝于世,国朝第一。张怀瓘尝谓道子乃张僧繇之后,斯言当矣。又按《两京耆旧传》<sup>〔11〕</sup>云:“寺观之中,图画墙壁。凡三百余间。变相<sup>〔12〕</sup>人物,奇踪异状,无有同者。上都唐兴寺御注《金刚经》院,妙迹为多,兼自题经文。慈恩寺前文殊<sup>〔13〕</sup>、普贤<sup>〔14〕</sup>,西面庑下降魔<sup>〔15〕</sup>、盘龙等壁,及景公寺地狱壁、帝释<sup>〔16〕</sup>、梵王<sup>〔17〕</sup>、龙神,永寿寺<sup>〔18〕</sup>中三门两神,及诸道观寺院,不可胜纪,皆妙绝一时。”景玄每观吴生画,不以装背为妙,但试笔绝踪,皆磊落逸势;又数处图壁,只以墨踪为之,近代莫能加以彩绘。凡图圆光,皆不用尺度规画,一笔而成。"
loc_0110,永寿寺（子空间: 三门）,Building_Space,长安永寿寺,陕西省西安市,"34.2655, 108.9543",《唐朝名画录》,神品上一人 物理页面 第 3 页,"舞毕,奋笔俄顷而成,有若神助,尤为冠绝,道子亦亲为设色,其画在寺之西庑。又张旭长史亦书一壁,都邑士庶皆云:“一日之中,获睹三绝。”又画玄元庙五圣千官,宫殿冠冕,势倾云龙,心归造化,故杜员外诗云:“森罗回地轴,妙绝动宫墙。”<sup>〔7〕</sup>明皇天宝中忽思蜀道嘉陵江水,遂假吴生驛驷,令往写貌。及回日,帝问其状,奏曰:“臣无粉本,并记在心。”后宣令于大同殿壁图之,嘉陵江三百余里山水,一日而毕。时有李思训将军,山水擅名,帝亦宣于大同殿图,累月方毕。明皇云:“李思训数月之功,吴道子一日之迹,皆极其妙也。”<sup>〔8〕</sup>又画内殿五龙,其鳞甲飞动,每天欲雨,即生烟雾。吴生常持《金刚经》<sup>〔9〕</sup>自识本身。天宝中有杨庭光<sup>〔10〕</sup>与之齐名,遂潜写吴生真于讲席众人之中,引吴生观之,一见便惊,谓庭光曰:“老夫衰丑,何用图之?”因斯叹服。凡画人物、佛像、神鬼、禽兽、山水、台殿、草木皆冠绝于世,国朝第一。张怀瓘尝谓道子乃张僧繇之后,斯言当矣。又按《两京耆旧传》<sup>〔11〕</sup>云:“寺观之中,图画墙壁。凡三百余间。变相<sup>〔12〕</sup>人物,奇踪异状,无有同者。上都唐兴寺御注《金刚经》院,妙迹为多,兼自题经文。慈恩寺前文殊<sup>〔13〕</sup>、普贤<sup>〔14〕</sup>,西面庑下降魔<sup>〔15〕</sup>、盘龙等壁,及景公寺地狱壁、帝释<sup>〔16〕</sup>、梵王<sup>〔17〕</sup>、龙神,永寿寺<sup>〔18〕</sup>中三门两神,及诸道观寺院,不可胜纪,皆妙绝一时。”景玄每观吴生画,不以装背为妙,但试笔绝踪,皆磊落逸势;又数处图壁,只以墨踪为之,近代莫能加以彩绘。凡图圆光,皆不用尺度规画,一笔而成。"
loc_0111,镇海军,Military_Region,,江苏省镇江市,"32.2044, 119.4542",《唐朝名画录》,妙品上八人 物理页面 第 18 页,"德宗朝宰相,当建中末,值兹丧乱,遂兼统六道节制,出为镇海军,江浙东西兼荆、湖、洪、鄂等道节度使,中书令,晋国公。按《唐书》:公天纵聪明,神干正直。出入显重，周旋令猷。出律严肃,万里无虞。然尝以公退之外雅爱丹青,调高格逸,在僧繇<sup>〔25〕</sup>、子云<sup>〔26〕</sup>之上。又学书与画,画则师于陆<sup>〔27〕</sup>,书则师于张<sup>〔28〕</sup>;画体生成之踪,书合自然之理。时车驾南狩,征天下兵,虽两浙兴师,暂劳心计;而六法之妙,无逃笔精。能图田家风俗,人物水牛,曲尽其妙。议者为驴牛虽目前之畜,状最难图也;惟晋公于此二之能绝其妙。人间图轴,往往有之。"
loc_0112,六道节制,Admin_Region,,泛指唐代东南行政区域,"30.0000, 119.0000",《唐朝名画录》,妙品上八人 物理页面 第 18 页,"德宗朝宰相,当建中末,值兹丧乱,遂兼统六道节制,出为镇海军,江浙东西兼荆、湖、洪、鄂等道节度使,中书令,晋国公。按《唐书》:公天纵聪明,神干正直。出入显重，周旋令猷。出律严肃,万里无虞。然尝以公退之外雅爱丹青,调高格逸,在僧繇<sup>〔25〕</sup>、子云<sup>〔26〕</sup>之上。又学书与画,画则师于陆<sup>〔27〕</sup>,书则师于张<sup>〔28〕</sup>;画体生成之踪,书合自然之理。时车驾南狩,征天下兵,虽两浙兴师,暂劳心计;而六法之妙,无逃笔精。能图田家风俗,人物水牛,曲尽其妙。议者为驴牛虽目前之畜,状最难图也;惟晋公于此二之能绝其妙。人间图轴,往往有之。"
loc_0113,江浙东西,Admin_Region,,江苏省、浙江省,"31.0000, 120.0000",《唐朝名画录》,妙品上八人 物理页面 第 18 页,"德宗朝宰相,当建中末,值兹丧乱,遂兼统六道节制,出为镇海军,江浙东西兼荆、湖、洪、鄂等道节度使,中书令,晋国公。按《唐书》:公天纵聪明,神干正直。出入显重，周旋令猷。出律严肃,万里无虞。然尝以公退之外雅爱丹青,调高格逸,在僧繇<sup>〔25〕</sup>、子云<sup>〔26〕</sup>之上。又学书与画,画则师于陆<sup>〔27〕</sup>,书则师于张<sup>〔28〕</sup>;画体生成之踪,书合自然之理。时车驾南狩,征天下兵,虽两浙兴师,暂劳心计;而六法之妙,无逃笔精。能图田家风俗,人物水牛,曲尽其妙。议者为驴牛虽目前之畜,状最难图也;惟晋公于此二之能绝其妙。人间图轴,往往有之。"
