"Source_File","icon_id","name","parent_id","visual_elements","source_book","source.chapter","originalsource_sentence","associated_works","associated_creators","source_evidence","originalsource","work_title","artist_name","parent_name","source_chapter","original_source_sentence","related_works","subject_term","category","creator_name"
"益州名画录_1.3_图像志题材分类.csv","icon_21209da2","","","","《益州名画录》","","趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。","","","","","","","","卷中·妙格下品","","","關將軍起玉泉寺圖","Painting (General)","趙忠義"
"益州名画录_1.3_图像志题材分类.csv","icon_40ee3e29","","","","《益州名画录》","","趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。","","","","","","","","卷中·妙格下品","","","鍾馗","Religious Figure","趙忠義"
"益州名画录_1.3_图像志题材分类.csv","icon_8aa609bf","","","","《益州名画录》","","趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。","","","","","","","","卷中·妙格下品","","","神鬼","Religious Figure","趙忠義"
"益州名画录_1.3_图像志题材分类.csv","icon_8ce4023a","","","","《益州名画录》","","趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。","","","","","","","","卷中·妙格下品","","","天王變相","Religious Figure","趙忠義"
"益州名画录_1.3_图像志题材分类.csv","icon_cc89c1e6","","","","《益州名画录》","","趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。","","","","","","","","卷中·妙格下品","","","藥師經變相","Religious Figure","趙忠義"
"益州名画录_1.3_图像志题材分类.csv","icon_836e134c","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","四時花雀圖","Bird-and-Flower","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_18d11919","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","青城山圖","Landscape","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_7b755095","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","峨眉山圖","Landscape","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_decfea3d","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","春山圖","Landscape","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_2c56be8c","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","秋山圖","Landscape","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_dbb6f7ec","","","","《益州名画录》","","居寀, 字伯鸞, 筌少子也。畫藝敏贍, 不讓於 父。蜀之四主 崇奢, 宮殿、苑囿、池亭, 世罕其比。居寀父子人內供奉 迨四十年, 殿庭墻壁、門幃、屏 幃 圖畫之數, 不可紀録。授翰林待詔、將仕郎、試太子議郎, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信。使命 將發, 《秋山》全未及","","","","","","","","卷中·妙格下品","","","秋山","Landscape","居寀"
"益州名画录_1.3_图像志题材分类.csv","icon_49336a88","","","","《益州名画录》","","李文才者, 華陽 人也。 攻畫人物、屋木、山水, 善寫真, 罕及, 周昉 之亞 也。 蜀廣政中, 荊南高太王 令邸務 丁晏入蜀, 請文才寫興義門 兩雙石笋, 兼徵 其故實, 將歸本道。 文才告 道士範德昭: “皆云真珠 樓基, 或云是海眼, 未審孰是?” 德昭曰: “吾聞諸至人, 斯乃蠶叢 啟國 鎮蜀之碑, 中以鐵柱貫 之, 下以橫石相連, 埋於地際。上有文字, 言歲時豐儉、兵革 水火之事。諸葛 曾掘驗之, 真珠樓基、海眼皆非也。” 蜀人少知, 云出《圓方記》, 未詳。 廣政末, 主置真堂大聖慈寺華嚴閣後, 命文才寫諸親 王文武臣僚等真。 授翰林待詔、將仕郎、試太子司議郎, 賜緋魚袋。 畫未畢, 聖朝吊伐, 盡已除毀。 三學院經樓 下《西天三藏 真》《定惠國師真》, 華嚴閣迎廊下《奉聖國師真》, 應天寺《無智禪師真》, 并文才筆, 見存。","","","","","","","","卷中·妙格下品","","","西天三藏 真","Portrait","李文才"
"益州名画录_1.3_图像志题材分类.csv","icon_53a54cca","","","","《益州名画录》","","李文才者, 華陽 人也。 攻畫人物、屋木、山水, 善寫真, 罕及, 周昉 之亞 也。 蜀廣政中, 荊南高太王 令邸務 丁晏入蜀, 請文才寫興義門 兩雙石笋, 兼徵 其故實, 將歸本道。 文才告 道士範德昭: “皆云真珠 樓基, 或云是海眼, 未審孰是?” 德昭曰: “吾聞諸至人, 斯乃蠶叢 啟國 鎮蜀之碑, 中以鐵柱貫 之, 下以橫石相連, 埋於地際。上有文字, 言歲時豐儉、兵革 水火之事。諸葛 曾掘驗之, 真珠樓基、海眼皆非也。” 蜀人少知, 云出《圓方記》, 未詳。 廣政末, 主置真堂大聖慈寺華嚴閣後, 命文才寫諸親 王文武臣僚等真。 授翰林待詔、將仕郎、試太子司議郎, 賜緋魚袋。 畫未畢, 聖朝吊伐, 盡已除毀。 三學院經樓 下《西天三藏 真》《定惠國師真》, 華嚴閣迎廊下《奉聖國師真》, 應天寺《無智禪師真》, 并文才筆, 見存。","","","","","","","","卷中·妙格下品","","","定惠國師真","Portrait","李文才"
"益州名画录_1.3_图像志题材分类.csv","icon_8f1c9d82","","","","《益州名画录》","","李文才者, 華陽 人也。 攻畫人物、屋木、山水, 善寫真, 罕及, 周昉 之亞 也。 蜀廣政中, 荊南高太王 令邸務 丁晏入蜀, 請文才寫興義門 兩雙石笋, 兼徵 其故實, 將歸本道。 文才告 道士範德昭: “皆云真珠 樓基, 或云是海眼, 未審孰是?” 德昭曰: “吾聞諸至人, 斯乃蠶叢 啟國 鎮蜀之碑, 中以鐵柱貫 之, 下以橫石相連, 埋於地際。上有文字, 言歲時豐儉、兵革 水火之事。諸葛 曾掘驗之, 真珠樓基、海眼皆非也。” 蜀人少知, 云出《圓方記》, 未詳。 廣政末, 主置真堂大聖慈寺華嚴閣後, 命文才寫諸親 王文武臣僚等真。 授翰林待詔、將仕郎、試太子司議郎, 賜緋魚袋。 畫未畢, 聖朝吊伐, 盡已除毀。 三學院經樓 下《西天三藏 真》《定惠國師真》, 華嚴閣迎廊下《奉聖國師真》, 應天寺《無智禪師真》, 并文才筆, 見存。","","","","","","","","卷中·妙格下品","","","奉聖國師真","Portrait","李文才"
"益州名画录_1.3_图像志题材分类.csv","icon_7dd7bcb7","","","","《益州名画录》","","李文才者, 華陽 人也。 攻畫人物、屋木、山水, 善寫真, 罕及, 周昉 之亞 也。 蜀廣政中, 荊南高太王 令邸務 丁晏入蜀, 請文才寫興義門 兩雙石笋, 兼徵 其故實, 將歸本道。 文才告 道士範德昭: “皆云真珠 樓基, 或云是海眼, 未審孰是?” 德昭曰: “吾聞諸至人, 斯乃蠶叢 啟國 鎮蜀之碑, 中以鐵柱貫 之, 下以橫石相連, 埋於地際。上有文字, 言歲時豐儉、兵革 水火之事。諸葛 曾掘驗之, 真珠樓基、海眼皆非也。” 蜀人少知, 云出《圓方記》, 未詳。 廣政末, 主置真堂大聖慈寺華嚴閣後, 命文才寫諸親 王文武臣僚等真。 授翰林待詔、將仕郎、試太子司議郎, 賜緋魚袋。 畫未畢, 聖朝吊伐, 盡已除毀。 三學院經樓 下《西天三藏 真》《定惠國師真》, 華嚴閣迎廊下《奉聖國師真》, 應天寺《無智禪師真》, 并文才筆, 見存。","","","","","","","","卷中·妙格下品","","","無智禪師真","Portrait","李文才"
"益州名画录_1.3_图像志题材分类.csv","icon_141c03f7","","","","《益州名画录》","","李文才者, 華陽 人也。 攻畫人物、屋木、山水, 善寫真, 罕及, 周昉 之亞 也。 蜀廣政中, 荊南高太王 令邸務 丁晏入蜀, 請文才寫興義門 兩雙石笋, 兼徵 其故實, 將歸本道。 文才告 道士範德昭: “皆云真珠 樓基, 或云是海眼, 未審孰是?” 德昭曰: “吾聞諸至人, 斯乃蠶叢 啟國 鎮蜀之碑, 中以鐵柱貫 之, 下以橫石相連, 埋於地際。上有文字, 言歲時豐儉、兵革 水火之事。諸葛 曾掘驗之, 真珠樓基、海眼皆非也。” 蜀人少知, 云出《圓方記》, 未詳。 廣政末, 主置真堂大聖慈寺華嚴閣後, 命文才寫諸親 王文武臣僚等真。 授翰林待詔、將仕郎、試太子司議郎, 賜緋魚袋。 畫未畢, 聖朝吊伐, 盡已除毀。 三學院經樓 下《西天三藏 真》《定惠國師真》, 華嚴閣迎廊下《奉聖國師真》, 應天寺《無智禪師真》, 并文才筆, 見存。","","","","","","","","卷中·妙格下品","","","寫真","Portrait","李文才"
"益州名画录_1.3_图像志题材分类.csv","icon_5731bb52","","","","《益州名画录》","","阮知誨者, 成都人也。攻畫女郎, 筆蹤妍麗, 及 善寫真。王氏乾德年, 寫《少主真》於大聖慈寺三學院經樓下。孟氏明德年, 寫《先主真》於三學院真堂內, 寫《福慶公主 真》《玉清公主真》於內庭 。知誨兩朝多寫皇姑帝戚, 渥澤纍遷, 授翰林待詔、銀青光祿大夫 、檢校尚書左僕射, 兼御史大夫 、上柱國。","","","","","","","","卷中·妙格下品","","","少主真","Portrait","阮知誨"
"益州名画录_1.3_图像志题材分类.csv","icon_32e92522","","","","《益州名画录》","","阮知誨者, 成都人也。攻畫女郎, 筆蹤妍麗, 及 善寫真。王氏乾德年, 寫《少主真》於大聖慈寺三學院經樓下。孟氏明德年, 寫《先主真》於三學院真堂內, 寫《福慶公主 真》《玉清公主真》於內庭 。知誨兩朝多寫皇姑帝戚, 渥澤纍遷, 授翰林待詔、銀青光祿大夫 、檢校尚書左僕射, 兼御史大夫 、上柱國。","","","","","","","","卷中·妙格下品","","","先主真","Portrait","阮知誨"
"益州名画录_1.3_图像志题材分类.csv","icon_785f76c8","","","","《益州名画录》","","阮知誨者, 成都人也。攻畫女郎, 筆蹤妍麗, 及 善寫真。王氏乾德年, 寫《少主真》於大聖慈寺三學院經樓下。孟氏明德年, 寫《先主真》於三學院真堂內, 寫《福慶公主 真》《玉清公主真》於內庭 。知誨兩朝多寫皇姑帝戚, 渥澤纍遷, 授翰林待詔、銀青光祿大夫 、檢校尚書左僕射, 兼御史大夫 、上柱國。","","","","","","","","卷中·妙格下品","","","寫真","Portrait","阮知誨"
"益州名画录_1.3_图像志题材分类.csv","icon_25e1bca0","","","","《益州名画录》","","張玫, 成都人也。父授蜀翰林寫貌待詔, 賜緋。玫有超父之藝, 尤精寫貌及畫婦人, 鉛華 姿態, 綽有餘妍, 議者比之張萱 之儔 也。孟先主明德年, 於大聖慈寺三學院置真堂, 玫曾與故東川 董太尉（璋） 寫真, 先主惡之, 不為寫己。乃命阮知誨獨寫己真, 文武臣僚, 玫之筆也。（今并塗抹, 無畫蹤矣。）授翰林待詔, 賜紫金魚袋。玫有《自漢至唐治蜀君臣像》三卷。","","","","","","","","卷中·妙格下品","","","自漢至唐治蜀君臣像","Portrait","張玫"
"益州名画录_1.3_图像志题材分类.csv","icon_5fc7732c","","","","《益州名画录》","","唐翰林待詔, 自京隨僖宗皇帝車駕至蜀, 授將佐 郎、守漢州雒縣 主簿, 賜緋魚袋。今大聖慈寺華嚴閣上 《天王部屬諸神》及《王 波利真》, 并嶤之筆, 見存。","","","","","","","","卷中·能格上品","","","天王部屬諸神","Religious Figure","呂嶤"
"益州名画录_1.3_图像志题材分类.csv","icon_28ed30fb","","","","《益州名画录》","","唐翰林待詔, 自京隨僖宗皇帝車駕至蜀, 授將佐 郎、守漢州雒縣 主簿, 賜緋魚袋。今大聖慈寺華嚴閣上 《天王部屬諸神》及《王 波利真》, 并嶤之筆, 見存。","","","","","","","","卷中·能格上品","","","王 波利真","Portrait","呂嶤"
"益州名画录_1.3_图像志题材分类.csv","icon_345d4927","","","","《益州名画录》","","竹虔者, 雍京人也。攻畫人物佛像。聞成都創起大聖慈寺, 欲將吳道玄《地獄變相》於寺畫焉。廣明年 隨駕到蜀, 左全已在多寶塔下畫竟 , 遂於 華嚴閣下後壁西畔畫丈六《天花瑞像》一堵。","","","","","","","","卷中·能格上品","","","天花瑞像","Bird-and-Flower","竹虔"
"益州名画录_1.3_图像志题材分类.csv","icon_77eba07a","","","","《益州名画录》","","竹虔者, 雍京人也。攻畫人物佛像。聞成都創起大聖慈寺, 欲將吳道玄《地獄變相》於寺畫焉。廣明年 隨駕到蜀, 左全已在多寶塔下畫竟 , 遂於 華嚴閣下後壁西畔畫丈六《天花瑞像》一堵。","","","","","","","","卷中·能格上品","","","畫人物佛像","Religious Figure","竹虔"
"益州名画录_1.3_图像志题材分类.csv","icon_202891ef","","","","《益州名画录》","","攻畫人物鬼神、蕃馬戎服 、器械氊帳、鷹犬羊雁之類, 及川原放牧, 盡得其妍。有《李陵送蘇武圖》 《奪馬圖》《三困圖》 《射鵰圖》《陰山七騎圖》 , 蜀人皆傳周胡蕃馬為妙, 行通多髯故也。","","","","","","","","卷中·能格上品","","","李陵送蘇武圖","Painting (General)","周行通"
"益州名画录_1.3_图像志题材分类.csv","icon_6a658c21","","","","《益州名画录》","","攻畫人物鬼神、蕃馬戎服 、器械氊帳、鷹犬羊雁之類, 及川原放牧, 盡得其妍。有《李陵送蘇武圖》 《奪馬圖》《三困圖》 《射鵰圖》《陰山七騎圖》 , 蜀人皆傳周胡蕃馬為妙, 行通多髯故也。","","","","","","","","卷中·能格上品","","","奪馬圖","Animal","周行通"
"益州名画录_1.3_图像志题材分类.csv","icon_203905ba","","","","《益州名画录》","","攻畫人物鬼神、蕃馬戎服 、器械氊帳、鷹犬羊雁之類, 及川原放牧, 盡得其妍。有《李陵送蘇武圖》 《奪馬圖》《三困圖》 《射鵰圖》《陰山七騎圖》 , 蜀人皆傳周胡蕃馬為妙, 行通多髯故也。","","","","","","","","卷中·能格上品","","","三困圖","Painting (General)","周行通"
"益州名画录_1.3_图像志题材分类.csv","icon_2b40dd36","","","","《益州名画录》","","攻畫人物鬼神、蕃馬戎服 、器械氊帳、鷹犬羊雁之類, 及川原放牧, 盡得其妍。有《李陵送蘇武圖》 《奪馬圖》《三困圖》 《射鵰圖》《陰山七騎圖》 , 蜀人皆傳周胡蕃馬為妙, 行通多髯故也。","","","","","","","","卷中·能格上品","","","射鵰圖","Painting (General)","周行通"
"益州名画录_1.3_图像志题材分类.csv","icon_51216262","","","","《益州名画录》","","攻畫人物鬼神、蕃馬戎服 、器械氊帳、鷹犬羊雁之類, 及川原放牧, 盡得其妍。有《李陵送蘇武圖》 《奪馬圖》《三困圖》 《射鵰圖》《陰山七騎圖》 , 蜀人皆傳周胡蕃馬為妙, 行通多髯故也。","","","","","","","","卷中·能格上品","","","陰山七騎圖","Landscape","周行通"
"益州名画录_1.3_图像志题材分类.csv","icon_c20843ec","","","","《益州名画录》","","孔嵩者, 一名景, 蜀人也。幼攻花雀, 長 遇刁處士入蜀, 師其筆法。至晚年, 巾裹 衣服, 言論動止, 俱斆刁公。在蜀公侯 門四十餘載, 圖畫甚多, 人皆寶之。黃筌於石牛廟畫《龍》一堵, 黃居寀於諸葛廟畫《龍》一堵, 嵩於廣福院畫《龍》一堵, 蜿蜒怪狀, 不與常同, 逼視 遠觀, 勢欲躩躍, 時人 異 之。此三公畫龍宗師孫位, 位 宗顧愷 之、曹弗興行龍之筆。謝赫《古畫錄》 云: “弗興之筆, 代 不復傳, 秘閣 之內, 一龍而已。”魏赤烏元年 冬十月, （此赤烏是吳太祖 年號, 非魏武帝）。武帝遊青溪, 見一赤龍, 自天而下, 凌波而行, 遂命弗興圖之。武帝讚曰: “赤烏孟冬, 不時 見龍。青溪深澗, 奮鬣來空。有道則吉, 無德則兇。匪 兼雲雨, 靡 帶雷風。弗興畫畢, 未讚奇工。我因披閱, 蘊隆忡忡。”至宋文帝 時, 纍月亢旱, 祈禱無應, 乃取弗興畫龍置於水上, 應時畜水成霧, 經旬 霶霈。其所畫流落人間, 至今相傳。","","","","","","","","卷中·能格上品","","","龍","Mythological Creature","孔嵩"
"益州名画录_1.3_图像志题材分类.csv","icon_d3268414","","","","《益州名画录》","","有《田家社會圖》《鱉靈開峽圖》《夏禹治水圖》《新羅 人較力 圖》《陳子昂、盧藏用、宋之問、高適、畢搆、李白、孟浩然、王維、賀知章、司馬承禎 仙宗十友 圖》《嚴君平拔宅升僊 圖》《五星圖》《南北斗 圖》《壽星圖》 《儒佛道三教圖》 《道門三官五帝圖》。雖豪貴相請, 少有不足, 圖畫之中, 必有譏諷焉。城中寺觀壁畫亦多, 兵火後, 餘聖壽寺經閣院玄女堂《六十甲子神》、龍興觀仙遊閣下《龍虎君》, 並見存。","","","","","","","","卷中·能格上品","","","田家社會圖","Painting (General)","石恪"
"益州名画录_1.3_图像志题材分类.csv","icon_7e2c405c","","","","《益州名画录》","","有《田家社會圖》《鱉靈開峽圖》《夏禹治水圖》《新羅 人較力 圖》《陳子昂、盧藏用、宋之問、高適、畢搆、李白、孟浩然、王維、賀知章、司馬承禎 仙宗十友 圖》《嚴君平拔宅升僊 圖》《五星圖》《南北斗 圖》《壽星圖》 《儒佛道三教圖》 《道門三官五帝圖》。雖豪貴相請, 少有不足, 圖畫之中, 必有譏諷焉。城中寺觀壁畫亦多, 兵火後, 餘聖壽寺經閣院玄女堂《六十甲子神》、龍興觀仙遊閣下《龍虎君》, 並見存。","","","","","","","","卷中·能格上品","","","鱉靈開峽圖","Landscape","石恪"
