"Source_File","cv_id","person_ref","entry_mode","official_title","rank","tenure","location_ref","time_ref","event_type","source_book","source_chapter","original_source_sentence","name","originalsource_sentence","source.chapter","originalsource","person_name_cn","person_name","entry_mode_cn","event_type_cn","description"
"历代名画记_M2.2_履历与时空轨迹.csv","cv_e347dfbe","meso_孙季良","","令独貌诸学士","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","法明，开元十一年，敕令写貌，丽正殿诸学士，欲画像书赞于含象亭，以车驾东幸，遂停。初诏殷、季友、无忝等分貌之，粉本既成，迟回未上绢。张燕公以画人手杂，图不甚精，乃奏追法明，令独貌诸学士。法明尤工写貌，图成进之，上称善，藏其本于画院。后数年，上更索此图，所由惶惧，赖康子元先写得一本以进，上令却送画院，子元复自收之。子元卒，其子货之，莫知所在，今传拓本。张说、徐坚、贺知章、赵冬曦、康子元、侯行果、韦述、敬会真、赵玄默、东方颢、李子钊、吕向、毋煚、陆去泰、咸廙业、余钦、孙季良，都十七人，其官爵具韦述《集贤记》下卷。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ed53e365","meso_钱国养","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","钱国养，开元中，善写貌，海内推服。窦云：“衣裳凡鄙，未离贱工，格律自高，足为出众。”彦远云：“既言凡鄙贱工，安得格律出众？窦君两句之评，自相矛盾。”","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_d26daf25","meso_左文通","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","左文通，善写貌。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_e9773a60","meso_王陁子","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","王陁子，善山水，幽致，峰峦极佳。世人言山水者，称“陁子头，道子脚”。窦云：“山水独运，别是一家。绝迹幽居，古今无比。”时有牛昭，亦善山水。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ed5e26a6","meso_李生","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","李生，失名，亦吴弟子。善画地狱佛像，有类于吴而稍劣。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_31ae07fa","meso_张藏","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","张藏，亦吴弟子也。裁度粗快，思若涌泉，寺壁十间，不旬而毕。然“六法”不及师之门墙。亦好细画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ced96135","meso_杨庭光","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","杨庭光，与吴同时。佛像经变、杂画、山水极妙。颇有似吴生处，但下笔稍细耳。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_28a05d86","meso_卢稜伽","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","卢稜伽，吴弟子也。画迹似吴，但才力有限。颇能细画，咫尺间山水寥廓，物像精备，经变、佛事，是其所长。吴生尝于京师画总持寺三门，大获泉货，稜伽乃窃画庄严寺三门，锐意开张，颇臻其妙。一日，吴生忽见之，惊叹曰：“此子笔力，常时不及我，今乃类我。是子也，精爽尽于此矣。”居一月，稜伽果卒。《释教画源》传于代。时有姚景仙，能画寺壁。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c77170cd","meso_武静藏","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","武静藏，善画鬼神，有气韵。东都敬爱寺东山亭院，地狱变画，甚妙。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_bb0c0d57","meso_董崿","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","董崿，字重照，开元中多在尚方。善杂画，车牛最推其妙。《盘车图》余亦曾模之。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_0e64553e","meso_陈静心","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","陈静心，善寺壁。弟静眼，善地狱、山水。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b84404f3","meso_程雅","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","程雅，善杂画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_0b2be527","meso_杨坦","","","","","长安","长安","Origin","《历代名画记》","卷九 唐朝上","杨坦、杨仙乔，并长安人，好图佛寺、鬼神。坦子爽，亦善之。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ba2807b7","meso_杨仙乔","","","","","长安","长安","Origin","《历代名画记》","卷九 唐朝上","杨坦、杨仙乔，并长安人，好图佛寺、鬼神。坦子爽，亦善之。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_a6e93607","meso_冯绍正","","少府监","","","","开元中","Official_Post","《历代名画记》","卷九 唐朝上","冯绍正，开元中，任少府监，八年，为户部侍郎。尤善鹰鹘鸡雉，尽其形态，觜眼脚爪，毛彩俱妙。曾于禁中画五龙堂，亦称其善，有降云蓄雨之感。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_3cde3aab","meso_冯绍正","","户部侍郎","","","","开元中","Official_Post","《历代名画记》","卷九 唐朝上","冯绍正，开元中，任少府监，八年，为户部侍郎。尤善鹰鹘鸡雉，尽其形态，觜眼脚爪，毛彩俱妙。曾于禁中画五龙堂，亦称其善，有降云蓄雨之感。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_01935bfb","meso_姜皎","","尚衣奉御","","","尚衣","开元","Official_Post","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_a4b95178","meso_姜皎","","至太常卿","","","至太常","开元","Official_Post","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_4aa71702","meso_姜皎","","楚国公","","","楚国","开元","Official_Post","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_d953c538","meso_姜皎","","银青光禄大夫","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ce378245","meso_姜皎","","秘书监","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_8ae5b2ad","meso_姜皎","","","","","钦州","开元","Travel","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_19bb03cf","meso_姜皎","","","","","上邽","开元","Origin","《历代名画记》","卷九 唐朝上","姜皎，上邽人。善鹰鸟。玄宗在藩时，为尚衣奉御，有先识之明。玄宗即位，累官至太常卿，封楚国公。开元五年，以事废，复拜银青光禄大夫、秘书监。十年，复流钦州。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_bda82ec4","meso_李思训","","左武卫大将军","","","左武卫大","开元","Official_Post","《历代名画记》","卷九 唐朝上","李思训，宗室也，即林甫之伯父。早以艺称于当时，一家五人，并善丹青。思训弟思诲，思诲子林甫，林甫弟昭道，林甫侄凑。世咸重之，书画称一时之妙。官至左武卫大将军，封彭城公，开元六年赠秦州都督。其画山水、树石，笔格遒劲，湍濑潺湲，云霞缥缈，时睹神仙之事，窅然岩岭之幽。时人谓之“大李将军”其人也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_64eccfc9","meso_李思训","","彭城公","","","彭城","开元","Official_Post","《历代名画记》","卷九 唐朝上","李思训，宗室也，即林甫之伯父。早以艺称于当时，一家五人，并善丹青。思训弟思诲，思诲子林甫，林甫弟昭道，林甫侄凑。世咸重之，书画称一时之妙。官至左武卫大将军，封彭城公，开元六年赠秦州都督。其画山水、树石，笔格遒劲，湍濑潺湲，云霞缥缈，时睹神仙之事，窅然岩岭之幽。时人谓之“大李将军”其人也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_7afca326","meso_李思训","","秦州都督","","","秦州","开元","Official_Post","《历代名画记》","卷九 唐朝上","李思训，宗室也，即林甫之伯父。早以艺称于当时，一家五人，并善丹青。思训弟思诲，思诲子林甫，林甫弟昭道，林甫侄凑。世咸重之，书画称一时之妙。官至左武卫大将军，封彭城公，开元六年赠秦州都督。其画山水、树石，笔格遒劲，湍濑潺湲，云霞缥缈，时睹神仙之事，窅然岩岭之幽。时人谓之“大李将军”其人也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_766ecbda","meso_李思训","","","","","一家五","开元","Origin","《历代名画记》","卷九 唐朝上","李思训，宗室也，即林甫之伯父。早以艺称于当时，一家五人，并善丹青。思训弟思诲，思诲子林甫，林甫弟昭道，林甫侄凑。世咸重之，书画称一时之妙。官至左武卫大将军，封彭城公，开元六年赠秦州都督。其画山水、树石，笔格遒劲，湍濑潺湲，云霞缥缈，时睹神仙之事，窅然岩岭之幽。时人谓之“大李将军”其人也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_5ebd7bf0","meso_李林甫","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","李林甫，亦善丹青。高詹事与林甫诗曰：“兴中唯白云，身外即丹青。”余曾见其画迹甚佳，山水小类李中舍也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_7db62bf0","meso_李凑","","天宝中贬明州象山县尉","","","天宝中贬明州象山县","天宝中","Official_Post","《历代名画记》","卷九 唐朝上","李凑，林甫之侄也。初为广陵仓曹，天宝中贬明州象山县尉，年二十八。尤工绮罗人物，为时惊绝。本师阎令，但笔迹疏散，言其媚态，则尽美矣。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_687e5dff","meso_李凑","","","","","明州象山县","天宝中","Travel","《历代名画记》","卷九 唐朝上","李凑，林甫之侄也。初为广陵仓曹，天宝中贬明州象山县尉，年二十八。尤工绮罗人物，为时惊绝。本师阎令，但笔迹疏散，言其媚态，则尽美矣。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_4d9d0be2","meso_李凑","","时惊绝","","","","天宝中","Official_Post","《历代名画记》","卷九 唐朝上","李凑，林甫之侄也。初为广陵仓曹，天宝中贬明州象山县尉，年二十八。尤工绮罗人物，为时惊绝。本师阎令，但笔迹疏散，言其媚态，则尽美矣。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_fff7634e","meso_李凑","","本师阎令","","","本师阎","天宝中","Official_Post","《历代名画记》","卷九 唐朝上","李凑，林甫之侄也。初为广陵仓曹，天宝中贬明州象山县尉，年二十八。尤工绮罗人物，为时惊绝。本师阎令，但笔迹疏散，言其媚态，则尽美矣。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_1e124ba6","meso_薛稷","","谏议大夫","","","谏议","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_6e7bfca1","meso_薛稷","","昭文馆学士","","","昭文馆","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_6840e7e1","meso_薛稷","","黄门","","","","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c1d9808c","meso_薛稷","","中书侍郎","","","","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c9f7d656","meso_薛稷","","工二部尚书","","","工二部","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_840d675e","meso_薛稷","","银青光禄大夫","","","","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c948ff3a","meso_薛稷","","晋国公","","","晋国","景龙末","Official_Post","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_44a017a6","meso_薛稷","","","","","河东汾阴","景龙末","Origin","《历代名画记》","卷九 唐朝上","薛稷，字嗣通，河东汾阴人。道衡之曾孙，元超之从子。词学名家，轩冕继代。景龙末为谏议大夫、昭文馆学士，多才藻，工书画。薛稷外祖魏文贞公富有书画，多虞、褚手写表疏。稷锐意模学，穷年忘倦。睿宗在藩，特见引遇，拜黄门、中书侍郎，礼、工二部尚书。先天二年，官至银青光禄大夫、太子少保，封晋国公。窦怀贞累之，年六十九。尤善花鸟、人物、杂画，画鹤知名，屏风六扇鹤样，自稷始也。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_6f578ccb","meso_曹元廓","","朝散大夫","","","","天后朝","Official_Post","《历代名画记》","卷九 唐朝上","曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c9151ca8","meso_曹元廓","","左尚方令","","","左尚方","天后朝","Official_Post","《历代名画记》","卷九 唐朝上","曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_381fea0a","meso_师于阎","","朝散大夫","","","","天后朝","Official_Post","《历代名画记》","卷九 唐朝上","曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_ca7cb5a7","meso_师于阎","","左尚方令","","","左尚方","天后朝","Official_Post","《历代名画记》","卷九 唐朝上","曹元廓，天后朝为朝散大夫、左尚方令。师于阎，工骑猎、人马、山水，善于布置。天后铸九鼎于东都，备九州山川物产，诏命元廓画样，锺绍京书，时称绝妙。后周、北齐、梁、陈、隋、武德、贞观、永徽等朝臣图，高祖、太宗诸子图，《秦府学士图》《凌烟图》，皆传于代，徐峤之题。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_97461c10","meso_刘行臣","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","刘行臣，善画鬼神，精采洒落，类王韶应。东都敬爱寺山亭院西壁，有鬼神抱野鸡，实为妙手。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_e3183d27","meso_杨宁","","史馆画直","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f4ecb651","meso_杨昇","","史馆画直","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_240b37ba","meso_张萱","","史馆画直","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","杨宁、杨昇、《望贤宫图》《安禄山真》。张萱，已上三人并善画人物。宁以开元十一年为史馆画直，萱好画妇女、婴儿。有《妓女图》《乳母将婴儿图》《按羯鼓图》《秋千图》《虢国夫人出游图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_bba73339","meso_尹琳","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","尹琳，善佛事、神鬼、寺壁。高宗时得名，笔迹快利。今京师慈恩寺塔下南面师利、普贤，极妙。李仲昌、李嗣真并琳弟子，并善佛道鬼神。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_722a97e6","meso_李仲昌","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","尹琳，善佛事、神鬼、寺壁。高宗时得名，笔迹快利。今京师慈恩寺塔下南面师利、普贤，极妙。李仲昌、李嗣真并琳弟子，并善佛道鬼神。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_d830a41d","meso_李嗣真","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","尹琳，善佛事、神鬼、寺壁。高宗时得名，笔迹快利。今京师慈恩寺塔下南面师利、普贤，极妙。李仲昌、李嗣真并琳弟子，并善佛道鬼神。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_440377b2","meso_韦无忝","","左武卫将军","","","左武卫","","Official_Post","《历代名画记》","卷九 唐朝上","韦无忝，官至左武卫将军，善鞍马、鹘、象、鹰图，杂兽皆妙。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f3a197c4","meso_韦无踪","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","韦无踪，乃无忝弟，善写貌。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_a3828093","meso_朱抱一","","直集贤","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","朱抱一，开元二十二年，直集贤。善写貌，写张果先生真，为好事所传。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b7fb495a","meso_朱抱一","","好事所传","","","","开元","Official_Post","《历代名画记》","卷九 唐朝上","朱抱一，开元二十二年，直集贤。善写貌，写张果先生真，为好事所传。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_26d4a868","meso_董好子","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","竺元标、蔡金刚、毛嵩、姚彦山、程逊，善寺壁禽兽。董好子，善人物。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b655bfd3","meso_杨树儿","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","杨树儿、耿纯。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_d7170999","meso_耿纯","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","杨树儿、耿纯。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f0e64006","meso_任贞亮","","贞亮","","","","开元中","Official_Post","《历代名画记》","卷九 唐朝上","任贞亮，开元中，直集贤。时有画直邵斋钦，书手吉旷，皆解画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_cc3aa24a","meso_任贞亮","","直集贤","","","","开元中","Official_Post","《历代名画记》","卷九 唐朝上","任贞亮，开元中，直集贤。时有画直邵斋钦，书手吉旷，皆解画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_550414c7","meso_任贞亮","","直邵斋钦","","","","开元中","Official_Post","《历代名画记》","卷九 唐朝上","任贞亮，开元中，直集贤。时有画直邵斋钦，书手吉旷，皆解画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_7239cb94","meso_陆庭曜","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","陆庭曜，善人物、鬼神，有气韵。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_eb989f61","meso_殷令名","","","","","陈郡","","Origin","《历代名画记》","卷九 唐朝上","殷令名，陈郡人。父不害，累代工书画。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_1640f984","meso_殷闻礼","","中书舍人","","","","武德初","Official_Post","《历代名画记》","卷九 唐朝上","殷闻礼，字大端，书画妙过于父。武德初，为中书舍人，赵王友兼侍读、弘文馆学士。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_11e3652d","meso_殷闻礼","","弘文馆学士","","","弘文馆","武德初","Official_Post","《历代名画记》","卷九 唐朝上","殷闻礼，字大端，书画妙过于父。武德初，为中书舍人，赵王友兼侍读、弘文馆学士。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f7ef9187","meso_武德初","","中书舍人","","","","武德初","Official_Post","《历代名画记》","卷九 唐朝上","殷闻礼，字大端，书画妙过于父。武德初，为中书舍人，赵王友兼侍读、弘文馆学士。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_9ae42ab5","meso_武德初","","弘文馆学士","","","弘文馆","武德初","Official_Post","《历代名画记》","卷九 唐朝上","殷闻礼，字大端，书画妙过于父。武德初，为中书舍人，赵王友兼侍读、弘文馆学士。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_d9bfad29","meso_谈皎","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","谈皎，善画人物，有态度，衣裳润媚，但格律不高。大髻宽衣，亦当时所尚。与李凑小相类。《武惠妃舞图》《佳丽寒食图》《佳丽伎乐图》并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_c5c25e77","meso_张遵礼","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","张遵礼，善画斗将、鞍马、戈矛、器械，用笔堑差。小画尤佳。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_efc1d2ea","meso_王绍宗","","秘书少监","","","秘书少","","Official_Post","《历代名画记》","卷九 唐朝上","王绍宗，琅琊人。父修礼，画迹与殷仲容相类。亦善书，官至秘书少监。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_232cf5b8","meso_王绍宗","","","","","琅琊","","Origin","《历代名画记》","卷九 唐朝上","王绍宗，琅琊人。父修礼，画迹与殷仲容相类。亦善书，官至秘书少监。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_3944792a","meso_宋令文","","","","","","","Recorded","《历代名画记》","卷九 唐朝上","宋令文，亦书画皆善。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_729c465a","meso_卢鸿","Recruitment (征)","","","","","开元初","Entry","《历代名画记》","卷九 唐朝上","卢鸿，一名浩然，高士也。工八分书，善画山水树石，隐于嵩山。开元初，征拜谏议大夫，不受。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_730f4b00","meso_卢鸿","","谏议大夫","","","谏议","开元初","Official_Post","《历代名画记》","卷九 唐朝上","卢鸿，一名浩然，高士也。工八分书，善画山水树石，隐于嵩山。开元初，征拜谏议大夫，不受。","","","","","","","","",""
