"Source_File","person_id","primary_role","name","courtesy_name","pseudonym","other_names","choronym","birth_death","period_ref","authority_ids","source_book","source_chapter","original_source_sentence","originalsource_sentence","source.chapter","originalsource","original_text","official_title"
"圣朝名画评_2.1_历史人物核心表.csv","meso_勾龍爽","Painter","勾龍爽","","","","","","period_song","","《圣朝名画评》","卷一","勾龍爽,宋代宮廷畫家,擅長人物畫。神宗時為翰林待詔。黃君壁先生曾捐贈勾龍爽佛像,幅左有徽宗御題“勾龍爽妙筆”。神宗,指太宗。本書中“神宗”“太宗”混用,如前“王士元”條說“太宗天縱多能,留神庶藝”,今均按“太宗”,以免誤會。四庫本未改。“中古”,三古(上古、中古、近古)之一,較晚的古代,次於上古的時代。歷代所指不一,在我國歷史分期上多指魏晉南北朝至隋唐時期。質野,此處為質樸之意。四庫本此處多一“之”字。 || 勾龍爽,蜀中人。厚重少語言。好丹青,神宗時為圖畫院祇候。善作中古人物,其狀質野,觀者有返樸之意焉。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_陳用志","Painter","陳用志","","","一作“用智”; 又名醴泉觀","","","period_song","","《圣朝名画评》","卷二","陳用志,亦工山水。畫祥源觀東位壁,磊落峭拔,布千里之景。以慶曆中火,今無有矣。文潞公宅有用志出雲山水壁,高丈餘,宛有不崇朝雨天下之意。祥源觀,又名醴泉觀,在汴京繁臺東南。《續資治通鑑·卷三十四宋紀三十四》:“皇城司言拱聖營西南真武祠泉湧祠側,疫癘者飲之,多愈。甲寅,詔即其地建祥源觀。士女徒跣奔走瞻拜,判度支勾院河南任布言不宜以神怪炫愚俗,不報。”《皇宋通鑑長編紀事本末,卷第二十建祥源觀》:“天禧二年閏四月。先是皇城司言:“拱聖營之西南,自去年營卒有見龜蛇者,因就建真武祠。今泉源祠側汲之不竭,疫者飲之多愈。”甲寅,詔即其地建道觀,以“祥源”為名,士女奔走,徒跣瞻拜。屯田員外郎、判度支勾院河南任布言:“明朝不宜以神怪炫愚俗。”不報。聖朝名畫評・卷二(接上頁)癸亥,詔祥源觀先營正殿及三小殿,餘俟來年興葺。丁卯,命宰臣王欽若管勾修祥源觀事。右正言劉燁言:“前世言聖水者皆詭妄不經。今盛夏亢陽,不宜興土木,以管不急。”疏入,不報。五月六日丁未,加號真武將軍曰真武靈應真君。八月庚寅朔,幸祥源觀。九月,祥源觀成。觀宇凡六百一十三區,以監修內臣東染院使鄧守恩為崇儀使。三年四月甲午,幸祥源觀。三年十二月壬寅,幸祥源觀。四年十一月己巳,以樞密副使錢惟演為都大管勾祥源觀公事。惟演先領會靈觀使,於是乞改命大臣,故特置此職。十二月己卯,給祥源觀公用錢月五十千。五年十月戊申,祥源觀成,總為屋六百一十三區。都大管勾觀事、樞密副使錢惟演加工部尚書。惟演詣承明殿納告敕,上不許,復令中使就第賜之。昭宣使、嘉州防禦使、入內都大管勾祥源觀事張景宗為宣政使;內殿崇班皇太子宮都監雷允恭、內殿崇班皇太子宮祇候劉從願並為內殿承製;入內東頭供奉官史崇信為內殿崇班,並以祥源觀功畢賞勞也。仍以從願、崇信同管勾觀事。仁宗至和元年四月,祥源觀火。”又,“東位壁”,四庫本作“東壁”,當是。參注,祥源觀失火是在仁宗至和元年(1054)四月,此處稱“慶曆”(1041—1048),或為誤記。“以慶曆中火,今無有矣”,四庫本作“於慶曆中為火所焚,無有之矣”。文潞公,即文彥博(1006—1097),北宋汾州介休(今屬山西)人。天聖五年(1027)進士,歷仕仁、英、神、哲四朝,歷監察御史、河東轉運使、參知政事、同中書門下平章事、樞密使等職,拜太尉,封潞國公。元豐六年(1083),以太師致仕。元祐初,任平章軍國重事,居五年復致仕。文彥博封潞國公,《宋史·卷三百一十三列傳第七十二》未有具體時間記載:“久之,以河陽三城節度使同平章事、判河南府,封潞國公,改鎮保平、判大名府。”《續資治通鑑長編,卷一百九十》(起訖時間,起仁宗嘉祐四年七月,盡是年十二月):“戊寅,文武百官並以袷享赦書加恩。樞密使、兵部尚書、同平章事宋庠封莒國公,判河南府、河陽三城節度使、同平章事文彥博封潞國公。宋、文封國,實錄不記其時,今附此。”那麼封潞國公是1059年的事情,這也是成書年代的重要綫索。中國書畫史籍校注叢典崇朝,終朝,從天亮到早飯時,就是說時間很短。又,四庫本此處多一“而”字。意思是說,畫作技巧高超,觀此畫感覺在很短的時間內就會降雨。 || 陳用志,北宋畫家。用志,一作“用智”,見《圖畫見聞志》;一作“用之”,見《夢溪筆談》;而《聖朝名畫評》及《宣和畫譜》稱“用志”。居小窯村,人稱小窯陳。為人樸直,不求利祿。工道釋人馬山水,所作精詳巧,略遜清致。許州,《宋史·地理志一》:“穎昌府,次府,許昌郡,忠武軍節度。本許州。元豐三年,升為府。崇寧四年,為南輔,隸京畿。”郾城,今河南郾城。少可,王本、於本作“少許可”。意思是不輕易許諾。《新唐書·杜牧傳》:“程其(山東之地)水土,與河南等,常重十一二,故其人沉多材力,重許可,能辛苦。”四庫本與該本同。“為交友所高”,四庫本誤作“為高交友所”。天聖(1023—1032),宋仁宗趙禎年號。景祐(1034—1038),宋仁宗趙禎年號。指宋仁宗。“花竹”,四庫本作“花卉”。自適,自得其樂。“故其跡甚少”,四庫本作“甚妙而甚少”。 || 陳用志,許州郾城人。樸直少可,不嗜利禄,為交友所高。天聖中為圖畫院祗候。逮景祐初,今上營慈孝寺,敕用志及待詔等筆東殿御座側,其間王華希宮中別賜,屏上為龍水,飾以花竹。用志不樂,因私遁去。人間多求用志畫,至有日走於門者。用志但以半幅紙絹,信筆自適,故其跡甚少。聖朝名畫評卷一 || 小僻,指陳用志“以半幅紙絹,信筆自適”。“久而愈精”,四庫本作“久而愈新”,亦通。“分畫”,王本、於本作“力畫”,誤也。四庫本與此本同。步武,腳步。“並列妙品下”,四庫本漏。 || 陳用志,亦善畫蕃馬。學胡瓌略得其奧,而多出己意,自至奇怪。識分數,曉向背,甚有所得。奇怪,奇特;與常法不同。分數,法度;規範。聖朝名畫評・卷二","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_厲昭慶","Painter","厲昭慶","","","","","","period_song","","《圣朝名画评》","卷一","厲昭慶,五代宋道釋畫家。初仕南唐,為翰林待詔。開寶末隨李後主入宋,授圖畫院祇候。工畫佛像,尤長於觀音。建業,今江蘇南京,南唐都城。四庫本作“建康”,亦南京也。中國書畫史籍校注叢典男,兒子。編戶,編入戶籍的普通人家。“大有丹青之名”,四庫本誤作“有大丹青之名”,不通。“攻”,四庫本作“工”。當是。生熟,指喫穿之物。《莊子·天道》:“今吾觀子,非聖人也……生熟不盡於前,而積斂無崖。”四庫本誤作“貌生熟”。“亦”,四庫本誤作“不”。殆,大概。“止”,四庫本作“上”。四庫本多一“之”。陸探微,南朝劉宋著名畫家,《歷代名畫記》《古畫品錄》等書多有記載。然去梯之事,今本《古畫品錄》記載為顧駿之:“顧駿之,神韻氣力,不逮前賢;精微謹細,有過往哲。始變古則今,賦彩制形,皆創新意。如包犧牲始更卦體,史籀初改畫法。常結構層樓,以爲畫所。風雨炎燠之時,故不操筆;天和氣爽之日,方乃染毫。登樓去梯,妻子罕見。”金維諾《中國早期的繪畫史籍》中認為此顧駿之是顧景秀之誤,則去梯之事當為顧景秀。不論如何,原本“陸探微”當誤。 || 厲昭慶,建業人。仕僞唐為待詔,國破,與其男從至京師,籍為編。昭慶父子大有丹青之名,攻佛像,尤長於觀音。凡畫古今人物,至於衣紋生熟,亦能分別,前輩殆不及。每欲揮筆,必求虛靜之室,無塵埃處,覆其四面,止留尺餘,始肯命意,其專謹如此。人有問者,以陸探微去梯之事答之。故其筆精,色澤久而如新,此可佳也。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_王兼濟","Painter","王兼濟","","","","","","period_song","","《圣朝名画评》","卷一","《圖畫見聞志》:""王兼濟,河南洛陽人,工畫佛道鬼神。洛中南官有十太乙像,嵩嶽廟有與武虞曹對畫牆壁。武畫出隊,兼濟畫入隊。衆所播傳也。""簡傲,高傲,傲慢。人事,人情世故。“學”,四庫本誤作“得”。餘趣,無窮的樂趣。對手,共同作畫,有比試的意思。四庫本漏一“壁”字。“聖帝”,四庫本作“聖像”。《東嶽聖帝出隊入隊圖》,亦即後世《啟蹕回鑾圖》的雛形。“武宗元畫東壁出隊”,四庫本誤作“東壁出隊武宗元畫”。用意敏速,奮筆立就。變態,造形變化的不同情狀。形表,形態儀表。 || 王兼濟,西京洛陽人。簡傲嗜酒,不修人事。學吳生為畫,得其餘趣。白波人武宗元長於大像,當世稱絕。兼濟嘗與對手,深見推譽。同於本京南三聖殿畫太一,兼濟乃西壁焉(東壁乃武宗元畫)。中岳天封觀西壁聖帝入隊,亦兼濟之筆(武宗元畫東壁出隊)。雖不及宗元,自有佳處。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_楊斐","Painter","楊斐","","","","京師","","period_song","","《圣朝名画评》","卷一","楊斐,京師人。性不拘,有氣概。多遊江浙間,後居山陽。攻畫佛像,宗吳生筆。於泗州普光王寺畫二神,高二丈餘,其容色威勢,有足觀者。但手足傷小耳。中國書畫史籍校注叢典不拘,不拘泥,不計較,不拘於俗。楊斐,疑為《圖畫見聞志》所記載的“楊朏”:“京師人,後家泗上。工畫佛道人物,尤於觀音得名天下。然而手足間時或小失停分,蓋於骨法用筆跨邁倫輩。是其小疵,不足以累大醇也。亦愛畫西南夷人,妙得其旨(世盛傳楊朏《波斯》)。子圭,有父風。”《宣和畫譜》記載“楊棐”:“京師人也。客遊江浙,後居淮楚。善畫釋典,學吳生,能作大像。嘗於泗濱普照佛剎爲二神,率逾三丈,質幹偉然,凜凜可畏。又作鍾馗,亦工。按鍾馗近時畫者雖多,考其初,或雲明皇病瘧,夢鍾馗舞於前,以遣瘧。其後傳寫形似於世,世始有鍾馗。然臨時變革,態度大同而小異,惟丹青家緣飾之如何耳。又說嘗得六朝古碣於墟墓間,上有鍾馗字,似非始於開元也。卒無考據。”山陽,根據上文“多遊江浙間”,當為江蘇的山陽。《宋史·地理志》卷八十八:“楚州,緊,山陽郡,團練……紹定元年,升山陽縣爲淮安軍。端平元年,改軍爲淮安州……縣四:山陽(望。建炎間入於金,紹興元年收復。紹定元年,升淮安軍,改縣爲淮安)、鹽城、淮陰、寶應。”現江蘇省淮安市楚州區。於本作“後居畫院”,誤。“攻”,四庫本誤作“故”。四庫本此處多一“之”。《宋史·地理志》:“泗州,上,臨淮郡。建隆二年,廢徐城縣。乾德元年,以楚州之盱眙、濠州之招信來屬。建炎四年,復屬濠州。紹興十二年入金,後復。崇寧戶六萬三千六百三十二,口一十五萬七千三百五十一。貢絹。縣三:臨淮(上)、虹(中。紹興九年,自宿州來隸)、淮平。”轄地大概在今安徽泗縣、五河、天長和江蘇盱眙、泗洪一帶。普光王寺,位於安徽泗縣東南之信義坊。係西域僧僧伽於唐龍朔初年(661-663)來華乞地所建立,其塔院稱為泗州塔、僧伽塔或靈瑞塔,頗為著名。於唐貞元年間(785-804)遇災,清涼澄觀重建。宋太平興國七年,一說太平興國五年,太宗敕令高品、白承睿重修泗州塔,改稱為“太平興國寺”。“畫二神,高二丈餘”,於本作“畫鬼神於方丈”,於本當誤。四庫本與是本同。“但手足傷小耳”,於本漏此句。聖朝名畫評卷一 || 評曰：楊斐深有才思，用亦宏博，於大像求其全功，則非吾所知也。高文進筆力快健，施色鮮潤，皆其所長。趙元長妙於形似。高元亨盡事物之情。並列能品上。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_高文進","Painter","高文進","","","","蜀中","","period_song","","《圣朝名画评》","卷一","高文進,蜀中人。太宗時入圖畫院為祗候。上萬機之暇,留心繪事,文進與黃居寀常列左右,賜予優腆。相國寺高益畫壁,經時圮剥,上惜其精筆,將營治之,詔文進曰:“丹青誰如益者?”對曰:“臣雖不及,請以蠟紙摸其筆法。”後移於壁,毫髮較益當無差矣。遂與李用及、李象坤翻傳舊本於壁,盡得益之骨氣。文進自畫後門裏東西二壁五臺峨眉文殊普賢變相,及後門西壁神、大殿後北方天王等。以其能,遷待詔,仍賜所居(在相國寺東)。年老臥病,上宣醫臣往療之,仍戒曰:“文進之命,實係卿手,功不可緩也。”上為注意如此。後果愈。敕同畫東太一宮貴神列位。大中祥符初,董督群工計度玉清昭應宮壁。今景德寺後九曜院羅漢及東壁藥師琉璃光佛,皆文進所畫也。 || ]本書“高文進”條：“蜀中人。太宗時入圖畫院為祗候。上萬機之暇，留心繪事，文進與黃居寀常列左右，賜予優腆。”高文進和黃居寀掌握畫院中評判的話語權，如徐熙之孫因不合黃家畫風不得不別創新法。縑，雙絲的細絹。四庫本此處多“十元”二字。四庫本漏一“筆”字。攝，佐理。從事，州郡的佐吏。《圖畫見聞志》稱其為“推官王士元”。推官，宋朝時三司下每部設一員，主管各案公事。開封府所屬設左、右廳，每廳推官各一員，分日輪流審判案件。臨安府設節度推官、觀察推官各一員；諸州幕職中亦有節度、觀察推官。屬開封、臨安二府的推官相當於法院院長；屬地方的推官有幕僚之意，掛職而無多少實權。 || 高文進,工畫佛道,曹吳兼備。筆力快健,施色鮮潤。乾德三年蜀平,至闕下。太宗在潛邸,多訪求名藝,文進往依焉。後授翰林待詔。開寶八年重修大相國寺,命文進仿高益舊本,畫行廊變相,及太乙官、壽寧觀、啟聖院暨開寶塔下諸功德牆壁,率皆稱旨。又敕令訪求民間圖畫,亦有恩獎。其相國寺大殿後擎塔禾主像,如出牆壁,尤為世所服。黃庭堅雲:“國初,高益名大高待詔,文進名小高待詔,今翰林畫工之宗。小高落筆高妙,名不虛得也。”優腆,優厚,豐厚。圮,毀壞;剝,剝落。管治,料理;治理。《宋史·河渠志五》:“是歲,又遣程昉諭邊臣營治諸,以備守禦。”摸,模也。四庫本漏一“當”字。 || 王道真，道釋畫家，曾與高文進同畫相國寺壁，並為良手。新繁，今四川成都新都區新繁鎮。“如”，四庫本誤作“知”。“進”，四庫本作“對”。傳移，摹寫。寶志(?—514)，南朝梁僧人。姓朱氏，金城(今甘肅蘭州)人。俗呼為志公。“計度”，四庫本誤作“畫”。“當時”可以指“當時的人們”，也可以指“在位的皇帝”。按上文“及同文進計度玉清昭應宮壁”，“當時”應指宋真宗朝。聖朝名畫評,卷一","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_趙元長","Painter","趙元長","慮善","","","蜀中","","period_song","","《圣朝名画评》","卷一","趙元長,字慮善,蜀中人。通天文,歷仕僞蜀孟昶為靈臺官。亦善丹青,凡星宿緯象,皆命畫之。國破,元長從昶赴闕下。太祖引僞署官屬,凡學天文之類皆不赦。元長當死,遽呼曰:“臣向仕昶,謂臣能畫,所寫者周天象耳,符讖之學非臣所知。”上特原之,配文思院為匠人。常備禁中之役,畫馴雉於御座。會五坊人按鷹,有離鞲欲舉者,上命縱之,徑入殿宇,以搏畫雉。上驚賞久之,召元長入圖畫院為藝學。詔畫東太一宮貴神之像,元長實督之。及命摹寫王齊翰應運國寶羅漢,深得其法。《圖畫見聞志》作“趙長元”。靈臺官,靈臺署官員,包括靈臺令、靈臺丞、靈臺郎等。測繪天象、預見災祥之職。緯象,星象。“赴”,四庫本作“至”。引,招致。四庫本漏一“死”字,不通。遽,有驚懼、慌張的意思,也有急忙的意思。“仕”,四庫本改作“事”。周天,天文學上以天球大圓三百六十度為周天。這裏就是滿天的意思。中國書畫史籍校注叢典符識,符圖讖緯的統稱。泛指各種預言未來的神祕文書。四庫本漏“上特原之”一句,上下文不通。文思院是唐後期設置的一個製作機構,為五代兩宋所沿置。江休復《嘉祐雜志》曰:“文思院使,不知從何得此名,或雲量名‘待(時)文思索’;或說殿名,聚工巧於其側,因名曰文思院。”高承《事物紀原》卷七《文思院》:“宋朝太平興國三年,始置文思院,掌工巧之事,非唐制矣。”宋代文思院的職能,《文獻通考》卷六十“文思院”條說:“掌造金銀犀玉工巧之物,金彩繪素裝鈿之飾,以供輿輦、冊寶、法物及凡器服之用。”馴雉,馴順的雉鳥,即野鷄。“御座”,四庫本誤作“牆壁”。後文說“徑入殿宇,以搏畫雉”。五坊,機構名,即飼養雕、、鶴、鷹、狗五種動物,供君主狩獵的機構。鷹,馴鷹。《新唐書·仇士良傳》:“元和、大和間,數任內外五坊使。秋,按鷹內畿,所至邀吏供餉,暴甚寇盜。”,臂套。用革製成,用以束衣袖,射箭或操作時用。舉,飛舉。“徑入殿宇,以搏畫雉”,四庫本改為“徑往搏畫雉”,或其上文將御座誤改為“牆壁”,此處又發現不妥,遂含糊其詞。《圖畫見聞志》:“趙長元,蜀人,工畫佛道人物,兼工翎毛。初隨蜀主至闕下,隸尚方彩畫匠人。因於禁中牆壁畫雉一隻,上見之,嘉賞,尋補圖畫院祗候。今東太一官貴神像、華嚴院十六羅漢,並長元筆。”尚方,掌造金銀器物、車輿、牀榻、鞍轡、傘扇等物。與《聖朝名畫評》記載的文思院不同。又,《聖朝名畫評》記載其為圖畫院藝學,《圖畫見聞志》記載其為圖畫院祗候。四庫本漏一“之”字。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_高元亨","Painter","高元亨","彥德","","懷寶; 一名懷寶","京師","","period_song","","《圣朝名画评》","卷一","《圖畫見聞志》：“高元亨，京師人。工畫佛道人物，兼長屋木，多狀京城市肆車馬。有《遊瓊林苑》《角抵》《夜市》等圖傳於世。”《圖繪寶鑑》誤作趙元亭。於本少一“端”字。端，端正。《說文》：“願，謹也。”四庫本與是本同。褒衣，儒生穿的一種寬大的衣裳。《漢書·雋不疑傳》：“褒衣博帶，盛服至門上謁。”顏師古注：“褒，大裾也。”奚奴，僕人。行，出行；出遊。角抵，古代兩人相抵較量氣力的一種運動，類似現代摔跤的一種競技表演。據《圖畫見聞志》，有《角抵圖》傳於世，當為此圖。四合，四面圍攏。堵，牆也。如堵，比喻密集的人羣。翹企，翹頭踮足，形容急切盼望的樣子。中國書畫史籍校注叢典緇黃，指僧道。僧人緇服，道士黃冠，故稱。緇，僧尼穿的黑衣。技術，技藝方術。《史記·貨殖列傳》：“醫方諸食技術之人，焦神極能，為重糈也。”外夷，四庫本改為“外國”。清朝編四庫，於“夷”之類違禁詞語皆刪改。爭怒，互相爭鬥、發怒。解，分也。挽，拉也。都指角抵爭鬥中的動作。四庫本多一“之”字。押送冬衣當非一般圖畫院祗候分內之事，或有臨時的差遣，待考。 || 高元亨，字彥德，京師人。一名懷寶。端願拘禮法，嘗褒衣大帶，引奚奴行，人以儒者視之。真廟時為圖畫院祗候。嘗畫從駕兩軍角抵戲場圖，寫其觀者，四合如堵，坐立翹企，攀扶仰俯，及富貴貧賤、老幼長少、緇黃技術、外夷之人，莫不備具，至有争怒解挽，千變萬狀，求真盡得，古未有也。元亨嘗押河西防邊將校冬衣至渭川，見畫人南簡，雖有推獎之意，終不能援。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_孫懷說","Painter","孫懷說","","","","","","period_song","","《圣朝名画评》","卷一","孫懷說，學吳道子。乘興命筆，往往稱絕。氣格清峭，理致深遠。又工畫石，文同有《題孫懷說紙本亂石》。靈臺，今甘肅平涼。任俠，憑藉權威、勇力或財力等手段扶助弱小，幫助他人。略，全、皆也。“略得其奧”，四庫本作“略得其法”。好事者，繪畫史籍中多指愛好書畫的人。聖朝名畫評・卷一 || 孫懷說，安定靈臺人也。任俠不事產業。喜丹青，亦學吳生，略得其奧。乘興命筆，往往稱絕。多為好事者取去，故人間少見其本。 || 評曰:孫懷說氣格清峭,理致深遠。南簡意不在近,格亦至僻。王道真淳重寧妥,可謂能矣,言院體者,無出其右。牟谷、元靄、尹質長於寫貌,筆能奪真,其優劣如次第云。并列能品中。 || “孫懷說”,四庫本誤作“張懷說”。清峭,清麗挺拔。淳重寧妥,仁厚莊重;安寧穩妥。院體者,狹義指南宋院體水墨蒼勁之風。此爲廣義所指,言翰林圖畫院中宮廷畫家之風格。如次第,按上文的順序。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_南簡","Painter","南簡","","","","平涼","","period_song","","《圣朝名画评》","卷一","這裏是一個矛盾之處。於本在此斷句號，即將南簡作為太宗朝待詔來介紹，若如此則不需要高元亨推薦。故“太宗朝待詔高元亨”必連句。然按上文“高元亨”條，“真廟時為圖畫院祗候”，太宗朝如何能為更高的職務“待詔”？待考。遽，立即。會，恰好。四庫本多“冥搜”二字。番，古代計算紙張的單位。《新唐書·杜暹傳》：“秩滿歸，更以紙萬番之，為受百番。”百番，很多張的意思。相犯，先後重複。劉公，應為劉沆(995-1060)。宋仁宗皇祐三年(1051)三月，劉沆由尚書工部侍郎升任參知政事(副宰相)。少微星，處士、隱士。《晉書·天文志上》：“少微四星在太微西，士大夫之位也，一名處士。”中國書畫史籍校注叢典 || 南簡，平涼人。性簡傲，不肯從親舊遊，閉門獨居，以畫自樂。太宗朝待詔高元亨奉使過渭川，目睹簡畫，得其名氏，遽召之。會簡袖刺來謁，喜其同好，盡禮相遇。因求簡筆，簡遂披紙運思，揮染如掃，窮百番無相犯者。元亨益重之。故相國劉公有簡畫少微星一軸，甚有氣韻。 || 事見下文“南簡”條。推獎，推許稱贊。援，援引，提拔，引薦。用，行事，行動。 || 《圖畫見聞志》：“南簡，平涼人，工畫佛道人物。世傳其名，未見其跡。”平涼，今甘肅平涼。在宋代，仍為渭州治所，屬涇原路，為涇原路經略安撫使駐地，與西夏接壤，是當時的軍事重鎮。親舊，親戚和故交舊友。","","","","",""
"圣朝名画评_2.1_历史人物核心表.csv","meso_王道真","Painter","王道真","幹叔","","","","","period_song","","《圣朝名画评》","卷三","王道真，道釋畫家，曾與高文進同畫相國寺壁，並為良手。新繁，今四川成都新都區新繁鎮。“如”，四庫本誤作“知”。“進”，四庫本作“對”。傳移，摹寫。寶志(?—514)，南朝梁僧人。姓朱氏，金城(今甘肅蘭州)人。俗呼為志公。“計度”，四庫本誤作“畫”。“當時”可以指“當時的人們”，也可以指“在位的皇帝”。按上文“及同文進計度玉清昭應宮壁”，“當時”應指宋真宗朝。聖朝名畫評,卷一 || 王道真，字幹叔，新繁人。幼穎悟，有節操，善丹青。太宗朝待詔高文進甚有聲望，一日上問：“民間誰如卿者？”文進進曰：“新繁人王道真者，猶出臣上。”遂召入圖畫院為祗候，與文進等傳移相國寺高益畫壁，及於大殿西偏門南面東壁畫寶志化十二面觀音相，又與文進對畫寺庭北門東面大神，遷待詔。及同文進計度玉清昭應宮壁，當時稱之。 || 王道真,亦善畫魚,得楊輝之奧。祥符中寫金魚一軸獻丁朱崖,甚見稱賞。朱崖敗,籍入內庫。籍,沒收。內庫,皇宮內的府庫。 || 王道真,亦能畫盤車。嘗為惠子五車書圖及挽糧濟水圖,皆為精備。","","","","",""
