"Source_File","work_id","title","creator_ref","period_ref","icon_ref","status","support","dimensions","repository","source_book","source.chapter","originalsource_sentence","originalsource","location_ref","source_chapter","original_source_sentence","creator_name","creator_name_cn","period_name_cn"
"圣朝名画评_3.1_作品实体.csv","work_wangjianji_002","聖帝入隊","王兼濟","宋","道释","存佚不详","壁画","","中岳天封观","《圣朝名画评》","","","","","卷一","中岳天封觀西壁聖帝入隊，亦兼濟之筆。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yangfei_001","二神","楊斐","宋","道释","存佚不详","壁画","二丈余","泗州普光王寺","《圣朝名画评》","","","","","卷一","於泗州普光王寺畫二神，高二丈餘，其容色威勢，有足觀者。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_001","相國寺高益畫壁(摹本)","高文進","宋","道释","存佚不详","壁画","","相国寺","《圣朝名画评》","","","","","卷一","相國寺高益畫壁...後移於壁...遂與李用及、李象坤翻傳舊本於壁。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_002","五臺峨眉文殊普賢變相","高文進","宋","道释","存佚不详","壁画","","相国寺后门","《圣朝名画评》","","","","","卷一","文進自畫後門裏東西二壁五臺峨眉文殊普賢變相。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_003","北方天王","高文進","宋","道释","存佚不详","壁画","","相国寺殿后","《圣朝名画评》","","","","","卷一","及後門西壁神、大殿後北方天王等。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_004","東太一宮貴神列位","高文進","宋","道释","存佚不详","壁画","","东太一宫","《圣朝名画评》","","","","","卷一","敕同畫東太一宮貴神列位。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_005","九曜院羅漢","高文進","宋","道释","存佚不详","壁画","","景德寺","《圣朝名画评》","","","","","卷一","今景德寺後九曜院羅漢及東壁藥師琉璃光佛，皆文進所畫也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaowenjin_006","藥師琉璃光佛","高文進","宋","道释","存佚不详","壁画","","景德寺东壁","《圣朝名画评》","","","","","卷一","今景德寺後九曜院羅漢及東壁藥師琉璃光佛，皆文進所畫也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaoyuanchang_001","周天象","趙元長","后蜀","天文","存佚不详","卷轴","","蜀宫廷","《圣朝名画评》","","","","","卷一","謂臣能畫，所寫者周天象耳。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaoyuanchang_002","馴雉","趙元長","宋","花鸟","存佚不详","壁画","","禁中","《圣朝名画评》","","","","","卷一","常備禁中之役，畫馴雉於御座。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaoyuanchang_003","應運國寶羅漢(摹本)","趙元長","宋","道释","存佚不详","卷轴","","朝廷","《圣朝名画评》","","","","","卷一","及命摹寫王齊翰應運國寶羅漢，深得其法。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaoyuanheng_001","從駕兩軍角抵戲場圖","高元亨","宋","风俗","存佚不详","卷轴","","画院","《圣朝名画评》","","","","","卷一","嘗畫從駕兩軍角抵戲場圖，寫其觀者，四合如堵...","","",""
"圣朝名画评_3.1_作品实体.csv","work_sunhuaishuo_001","寫意圖","孫懷朔","宋","风俗","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷一","乘興命筆，往往稱絕。多為好事者取去。","","",""
"圣朝名画评_3.1_作品实体.csv","work_nanjian_001","少微星","南簡","宋","人物","存佚不详","卷轴","","刘公家藏","《圣朝名画评》","","","","","卷一","故相國劉公有簡畫少微星一軸，甚有氣韻。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangdaozhen_001","寶志化十二面觀音相","王道真","宋","道释","存佚不详","壁画","","相国寺西偏门","《圣朝名画评》","","","","","卷一","及於大殿西偏門南面東壁畫寶志化十二面觀音相。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangdaozhen_002","大神","王道真","宋","道释","存佚不详","壁画","","相国寺北门","《圣朝名画评》","","","","","卷一","又與文進對畫寺庭北門東面大神。","","",""
"圣朝名画评_3.1_作品实体.csv","work_mougu_001","安南王黎桓並臣佐真像","牟谷","宋","肖像","存佚不详","卷轴","","朝廷","《圣朝名画评》","","","","","卷一","密令偏寫安南王黎桓並臣佐真像。","","",""
"圣朝名画评_3.1_作品实体.csv","work_mougu_002","先帝御容","牟谷","宋","肖像","存佚不详","卷轴","","建隆观(张挂)","《圣朝名画评》","","","","","卷一","會上幸建隆觀，以所畫先帝御容張於戶外。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yuanai_001","太宗御容","元靄","宋","肖像","存佚不详","卷轴","","朝廷","《圣朝名画评》","","","","","卷一","時上幸後苑賞春方還，烏巾插花，天姿和暢，靄一揮而成。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yuanai_002","大悲菩薩","元靄","宋","道释","存佚不详","壁画","","开宝寺西经藏院","《圣朝名画评》","","","","","卷一","亦嘗畫本寺西經藏院後大悲菩薩。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yuanai_003","先帝側座御容","元靄","宋","肖像","存佚不详","卷轴","","朝廷","《圣朝名画评》","","","","","卷一","章聖即位，召靄寫先帝側座御容。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yuanai_004","楊懷吉像","元靄","宋","肖像","存佚不详","粉本","","画院","《圣朝名画评》","","","","","卷一","此楊懷吉也，何倉卒間圖寫，筆法如是精妙!","","",""
"圣朝名画评_3.1_作品实体.csv","work_yinzhi_001","燕恭肅王真","殷質","宋","肖像","存佚不详","卷轴","","燕恭肃王","《圣朝名画评》","","","","","卷一","燕恭肅王召質寫真，特優禮之。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yinzhi_002","宣獻宋公像(草本)","殷質","宋","肖像","未完","粉本","","宋绶家","《圣朝名画评》","","","","","卷一","景祐中宣獻宋公薨，請質追寫...但草成儀像...","","",""
"圣朝名画评_3.1_作品实体.csv","work_shike_001","五丁開山","石恪","宋","人物","存佚不详","卷轴","","公私","《圣朝名画评》","","","","","卷一","嘗畫《五丁開山》、《巨靈擘太華圖》，其氣韻剛峭。","","",""
"圣朝名画评_3.1_作品实体.csv","work_shike_002","巨靈擘太華圖","石恪","宋","人物","存佚不详","卷轴","","公私","《圣朝名画评》","","","","","卷一","嘗畫《五丁開山》、《巨靈擘太華圖》，其氣韻剛峭。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenshiyuan_001","屋宇人物","陳士元","宋","风俗","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷一","至於屋宇、亭榭...皆如王士元之跡。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangzhuo_001","五百靈官","王拙","宋","道释","已毁","壁画","","玉清昭应宫","《圣朝名画评》","","","","","卷一","乃畫本宮五百靈官、衆天女朝元等壁，天聖中失之矣。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangzhuo_002","衆天女朝元","王拙","宋","道释","已毁","壁画","","玉清昭应宫","《圣朝名画评》","","","","","卷一","乃畫本宮五百靈官、衆天女朝元等壁，天聖中失之矣。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangjuzheng_001","士女","王居正","宋","人物","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷一","師周昉士女，略得其妙。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yejincheng_001","醉道士圖","葉進成","宋","风俗","存佚不详","卷轴","","杨直讲家","《圣朝名画评》","","","","","卷一","楊直講家有進成《醉道士圖》，觀其趨嚮清野，陶然相樂。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yanwengui_001","七夕夜市圖","燕文貴","宋","风俗","存佚不详","卷轴","","私藏(天门街售)","《圣朝名画评》","","","","","卷一","嘗畫《七夕夜市圖》(自安業界北頭向東至潘樓竹木市盡存)，狀其浩穰之所。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yanwengui_002","舶船渡海像","燕文貴","宋","风俗","存佚不详","卷轴","小(不盈尺)","富商高氏","《圣朝名画评》","","","","","卷一","富商高氏家有文貴畫《舶船渡海像》本，大不盈尺，舟如葉...","","",""
"圣朝名画评_3.1_作品实体.csv","work_yerenyu_001","維揚春市圖","葉仁遇","宋","风俗","存佚不详","卷轴","","唐紫微宅","《圣朝名画评》","","","","","卷一","唐紫微家有仁遇《維揚春市圖》，狀其土俗繁浩...","","",""
"圣朝名画评_3.1_作品实体.csv","work_haircheng_001","佛道鬼神","郝澄","宋","道释","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷一","於佛道鬼神尤長。","","",""
"圣朝名画评_3.1_作品实体.csv","work_maowenchang_001","村僮入學圖","毛文昌","宋","风俗","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷一","又為《村僮入學圖》，其行步動止，拜立誦寫，備其風概。","","",""
"圣朝名画评_3.1_作品实体.csv","work_licheng_001","六幅冰綃(山水)","李成","宋","山水","存佚不详","屏风(推测)","六幅","曹武惠王府","《圣朝名画评》","","","","","卷二","於曹武惠王第見成山水圖，愛之不已，有詩曰：“六幅冰綃掛翠庭...”","","",""
"圣朝名画评_3.1_作品实体.csv","work_fankuan_001","山水","範寬","宋","山水","存佚不详","卷轴/壁画","","公私","《圣朝名画评》","","","","","卷二","範寬以山水知名...真石老樹，挺生筆下。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaokeming_001","四時景","高克明","宋","山水","存佚不详","壁画","","章圣阁","《圣朝名画评》","","","","","卷二","詔克明代之(鮑國資)...上命畫臣鮑國資畫四時景於章聖閣。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaokeming_002","春龍起蟄圖","高克明","宋","山水/龙","存佚不详","卷轴","","富商陈永","《圣朝名画评》","","","","","卷二","淮海富商陳永，以百千求《春龍起蟄圖》。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xudaoning_001","居壁及屏風","許道寧","宋","山水","存佚不详","壁画/屏风","","张文懿宅","《圣朝名画评》","","","","","卷二","相國寺張文懿公令道寧畫其居壁及屏風等。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenyongzhi_005","祥源觀東位壁","陳用志","宋","山水","已毁","壁画","","祥源观","《圣朝名画评》","","","","","卷二","畫祥源觀東位壁，磊落峭拔，布千里之景。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huanghuaiyu_001","秋山圖","黃懷玉","宋","山水","存佚不详","卷轴","八轴","都下中贵家","《圣朝名画评》","","","","","卷二","今都下中貴家有懷玉《秋山圖》八幅...有範生之風。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaiyuanshen_001","峯巒之景","翟院深","宋","山水","存佚不详","卷轴","","郡斋","《圣朝名画评》","","","","","卷二","一日郡中醼客作樂...翊日命院深為畫，果有竦突之勢。","","",""
"圣朝名画评_3.1_作品实体.csv","work_liuyong_001","山水","劉永","宋","山水","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷二","至於樹石濺撲，甚不相遠...","","",""
"圣朝名画评_3.1_作品实体.csv","work_juran_001","煙嵐曉景","巨然","宋","山水","存佚不详","壁画","","学士院","《圣朝名画评》","","","","","卷二","畫煙嵐曉景於學士院壁，當時稱絕。","","",""
"圣朝名画评_3.1_作品实体.csv","work_juran_002","故事山水","巨然","宋","山水","存佚不详","卷轴","二轴","蔡挺家","《圣朝名画评》","","","","","卷二","度支蔡員外挺家有巨然畫故事山水二軸，而古峰峭拔，宛立風骨。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaogan_001","江行圖","趙幹","南唐","山水","存佚不详","卷轴","","蔡挺家","《圣朝名画评》","","","","","卷二","今度支蔡員外家有幹《江行圖》一軸，深得浩渺之意。","","",""
"圣朝名画评_3.1_作品实体.csv","work_liyin_001","五岳","李隱","宋","山水","已毁","壁画","","会灵观","《圣朝名画评》","","","","","卷二","大中祥符初營會靈觀，命隱圖五岳於壁。","","",""
"圣朝名画评_3.1_作品实体.csv","work_liyin_002","五聖帝座後扆山水","李隱","宋","山水","已毁","屏风","","会灵观","《圣朝名画评》","","","","","卷二","又於五聖帝座後扆上皆寫山水。","","",""
"圣朝名画评_3.1_作品实体.csv","work_pangchongmu_001","山水列壁","龐崇穆","宋","山水","存佚不详","壁画","","玉清昭应宫","《圣朝名画评》","","","","","卷二","大中祥符初營玉清昭應宮，召入畫山水列壁...","","",""
"圣朝名画评_3.1_作品实体.csv","work_caorenshi_001","水","曹仁希","宋","山水(水)","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷二","善畫水...凡為驚濤怒浪...","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaoguangfu_001","蕃馬","趙光輔","宋","走兽","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷二","尤善畫蕃馬...故光輔無一毛之失。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaomiaozhuo_001","伏崖高視虎","趙邈卓","宋","走兽","存佚不详","卷轴","","文潞公宅","《圣朝名画评》","","","","","卷二","文潞公...家有邈卓所畫一虎(文公者伏崖高視)。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaomiaozhuo_002","當風舐掌虎","趙邈卓","宋","走兽","存佚不详","卷轴","","王侍郎家","《圣朝名画评》","","","","","卷二","王侍郎家各有邈卓所畫一虎...王公者當風舐掌。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaomiaozhuo_003","真本虎","趙邈卓","宋","走兽","存佚不详","卷轴","","华州王法掾家","《圣朝名画评》","","","","","卷二","真本為華州王法掾所收...","","",""
"圣朝名画评_3.1_作品实体.csv","work_peiwenxian_001","水牛","裴文睍","宋","走兽","存佚不详","卷轴","","私藏","《圣朝名画评》","","","","","卷二","畫水牛，為當時第一。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenshiyuan_002","嘉慶圖","陳士元","宋","人物","存佚不详","","","","《圣朝名画评》","","","","","卷一","嘉慶圖、人物皆妙。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangzhuo_003","天女朝元","王拙","宋","道释","存佚不详","","","","《圣朝名画评》","","","","","卷一","畫五百靈官、天女朝元，皆稱合作。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yejincheng_002","醉道士圖","葉進成","宋","道释","存佚不详","","","","《圣朝名画评》","","","","","卷一","嘗畫《醉道士圖》，觀者莫不解頤。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yanwengui_003","七夕夜市圖","燕文貴","宋","风俗","存佚不详","","","","《圣朝名画评》","","","","","卷一","畫《七夕夜市圖》，極其繁富。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yanwengui_004","舶船渡海像","燕文貴","宋","风俗","存佚不详","","","","《圣朝名画评》","","","","","卷一","《舶船渡海像》，大為精備。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yerenyu_002","維揚春市圖","葉仁遇","宋","风俗","存佚不详","","","","《圣朝名画评》","","","","","卷一","畫《維揚春市圖》，狀且精緻。","","",""
"圣朝名画评_3.1_作品实体.csv","work_haocheng_001","人馬圖","郝澄","宋","人物","存佚不详","","","","《圣朝名画评》","","","","","卷一","長於畫人馬。","","",""
"圣朝名画评_3.1_作品实体.csv","work_maowenchang_002","江村晚釣","毛文昌","宋","风俗","存佚不详","","","","《圣朝名画评》","","","","","卷一","《村僮入學圖》、《江村晚釣》、《郊居豐稔》...皆為精絕。","","",""
"圣朝名画评_3.1_作品实体.csv","work_maowenchang_003","郊居豐稔","毛文昌","宋","风俗","存佚不详","","","","《圣朝名画评》","","","","","卷一","《村僮入學圖》、《江村晚釣》、《郊居豐稔》...皆為精絕。","","",""
"圣朝名画评_3.1_作品实体.csv","work_licheng_002","煙嵐曉景","李成","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《煙嵐曉景》、《風雨四時山水》、《松柏寒林》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_licheng_003","風雨四時山水","李成","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《煙嵐曉景》、《風雨四時山水》、《松柏寒林》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_licheng_004","松柏寒林","李成","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《煙嵐曉景》、《風雨四時山水》、《松柏寒林》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fankuan_002","溪山行旅圖","範寬","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《溪山行旅圖》、《雪景寒林圖》、《雪山蕭寺圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fankuan_003","雪景寒林圖","範寬","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《溪山行旅圖》、《雪景寒林圖》、《雪山蕭寺圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fankuan_004","雪山蕭寺圖","範寬","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《溪山行旅圖》、《雪景寒林圖》、《雪山蕭寺圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaokeming_003","雪意圖","高克明","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《雪意圖》、《三朝訓鑒圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaokeming_004","三朝訓鑒圖","高克明","宋","历史故事","存佚不详","","","","《圣朝名画评》","","","","","卷二","《雪意圖》、《三朝訓鑒圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangduan_003","相國寺東壁","王端","宋","山水","存佚不详","壁画","","相國寺","《圣朝名画评》","","","","","卷二","相國寺淨土院北支條院有端所畫東壁。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xudaoning_002","寒林平遠","許道寧","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《寒林平遠》、《臨深履薄》、《早行詩意》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xudaoning_003","臨深履薄","許道寧","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《寒林平遠》、《臨深履薄》、《早行詩意》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xudaoning_004","早行詩意","許道寧","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《寒林平遠》、《臨深履薄》、《早行詩意》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xudaoning_005","潘閬倒騎驢","許道寧","宋","山水/人物","存佚不详","","","","《圣朝名画评》","","","","","卷二","《潘閬倒騎驢》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenyongzhi_006","祥源觀東位壁","陳用志","宋","山水","已毁","壁画","","祥源觀","《圣朝名画评》","","","","","卷二","畫祥源觀東位壁...以慶曆中火，今無有矣。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenyongzhi_007","出雲山水壁","陳用志","宋","山水","存佚不详","壁画","","文潞公宅","《圣朝名画评》","","","","","卷二","文潞公宅有用志出雲山水壁。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huanghuaiyu_002","秋山圖","黃懷玉","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《秋山圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huangquan_003","春山圖","黃筌","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《秋山圖》、《春山圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaogan_002","江行圖","趙幹","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","《江行圖》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_liyin_003","五岳圖","李隱","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","畫《五岳》...","","",""
"圣朝名画评_3.1_作品实体.csv","work_liyin_004","五聖帝座後扆山水","李隱","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","五聖帝座後扆上皆寫山水。","","",""
"圣朝名画评_3.1_作品实体.csv","work_caorenxi_001","水圖","曹仁希","宋","山水","存佚不详","","","","《圣朝名画评》","","","","","卷二","獨善畫水...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaoguangfu_002","蕃馬圖","趙光輔","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","嘗畫《蕃馬》，更有佳處。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaomiaozhuo_004","伏崖虎","趙邈卓","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","《伏崖》、《當風舐掌》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaomiaozhuo_005","當風舐掌虎","趙邈卓","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","《伏崖》、《當風舐掌》...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_peiwenxian_002","水牛","裴文睍","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫水牛...皆佳重也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yanghui_001","魚","楊輝","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫魚...尤多涵泳之態。","","",""
"圣朝名画评_3.1_作品实体.csv","work_yuanyi_001","魚","袁嶬","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","俱善畫魚...亦工水草蘋蘩之畫。","","",""
"圣朝名画评_3.1_作品实体.csv","work_longzhang_001","六虎","龍章","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","平生所畫，止有六虎，今少有見者。","","",""
"圣朝名画评_3.1_作品实体.csv","work_hezunshi_001","貓兒","何尊師","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫貓兒...有寢者、覺者、展膊者、戲聚者。","","",""
"圣朝名画评_3.1_作品实体.csv","work_chenyongzhi_008","蕃馬","陳用志","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","亦善畫蕃馬...而多出己意。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fengqing_001","概駝","馮清","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫橐駝...必引視不已。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fengqing_002","火","馮清","宋","道释","存佚不详","壁画","","景靈宮","《圣朝名画评》","","","","","卷三","亦能畫火，今景靈宮後壁有硤石道士趙惠宗坐炎火誦經者是也。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangshiyuan_002","天廄馬","王士元","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫天廄馬...亦能為之。","","",""
"圣朝名画评_3.1_作品实体.csv","work_gaoyi_001","相國寺東壁阿育王","高益","宋","畜兽","存佚不详","壁画","","相国寺","《圣朝名画评》","","","","","卷三","相國寺東壁阿育王所乘及戰士、鹿馬等，皆益之筆。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xunxin_001","吐霧龍","荀信","宋","畜兽","存佚不详","","","會靈觀/禁中","《圣朝名画评》","","","","","卷三","會靈觀凝祥池御座殿扆上寫吐霧龍...後移入禁中。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wuhuai_001","龍水","吳懷","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫龍水...有夭矯肉飛之勢。","","",""
"圣朝名画评_3.1_作品实体.csv","work_dongyu_001","海水","董羽","南唐","山水","存佚不详","","","清涼寺","《圣朝名画评》","","","","","卷三","清涼寺畫海水...時人目為三絕。","","",""
"圣朝名画评_3.1_作品实体.csv","work_dongyu_002","戲水龍","董羽","南唐","畜兽","存佚不详","壁画","","學士院","《圣朝名画评》","","","","","卷三","於學士院壁為戲水龍。","","",""
"圣朝名画评_3.1_作品实体.csv","work_dongyu_003","弄珠龍","董羽","南唐","畜兽","存佚不详","壁画","","開寶寺","《圣朝名画评》","","","","","卷三","於開寶寺東經藏院壁為弄珠龍。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wangdaozhen_003","金魚","王道真","宋","畜兽","存佚不详","卷轴","","內庫","《圣朝名画评》","","","","","卷三","寫金魚一軸獻丁朱崖...籍入內庫。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhangjun_001","番馬","張鈞","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫番馬及人物。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xincheng_001","虎","辛成","宋","畜兽","存佚不详","","","","《圣朝名画评》","","","","","卷三","攻畫虎，有精神氣骨。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fengjincheng_001","犬兔","馮進成","宋","畜兽","存佚不详","卷轴","","田宮傅第","《圣朝名画评》","","","","","卷三","今致政田宮傅第，有進成畫二軸。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xuxi_001","安榴樹","徐熙","南唐","花竹翎毛","存佚不详","","","內府","《圣朝名画评》","","","","","卷三","太宗因閱圖書，見熙畫安榴樹一本，帶百餘實。","","",""
"圣朝名画评_3.1_作品实体.csv","work_tangxiya_001","竹樹","唐希雅","宋","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","乘興縱奇，因其戰掣之勢，以寫竹樹。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huangquan_004","六鶴","黃筌","宋","花竹翎毛","存佚不详","","","孟昶殿","《圣朝名画评》","","","","","卷三","於孟昶殿畫六鶴...謂之語曰：黃筌畫鶴，薛稷減價。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huangquan_005","八卦殿壁畫","黃筌","宋","花竹翎毛","存佚不详","","","八卦殿","《圣朝名画评》","","","","","卷三","命筌與其子居寀於八卦殿畫四時山水及諸禽鳥花卉等。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huangquan_006","墨竹圖","黃筌","宋","花竹翎毛","存佚不详","","","苏易简家","《圣朝名画评》","","","","","卷三","參政蘇公(易簡)得筌所畫墨竹圖。","","",""
"圣朝名画评_3.1_作品实体.csv","work_huangjucai_005","四時花雀圖","黃居寀","宋","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","畫四時花雀圖數本，當時稱絕。","","",""
"圣朝名画评_3.1_作品实体.csv","work_zhaochang_001","生菜爛瓜生果圖","趙昌","宋","花竹翎毛","存佚不详","","","丁朱崖家","《圣朝名画评》","","","","","卷三","命畫生菜數窠及爛瓜生果等。","","",""
"圣朝名画评_3.1_作品实体.csv","work_taoyi_001","御座扆屏","陶裔","宋","花竹翎毛","存佚不详","","","宫廷","《圣朝名画评》","","","","","卷三","召入畫御座扆屏...兩歲方畢。","","",""
"圣朝名画评_3.1_作品实体.csv","work_taoyi_002","大殿屏風","陶裔","宋","花竹翎毛","存佚不详","","","宫廷","《圣朝名画评》","","","","","卷三","又畫大殿十二幅屏，多作祝壽之意。","","",""
"圣朝名画评_3.1_作品实体.csv","work_xuchongsi_001","連樹墜地棗","徐崇嗣","宋","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","尤喜為連樹及墜地棗，備得形似。","","",""
"圣朝名画评_3.1_作品实体.csv","work_meihangsi_001","鬥雞","梅行思","南唐","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","功畫鬥雞，至於爪起項引。","","",""
"圣朝名画评_3.1_作品实体.csv","work_jiechuzhong_001","雪竹","解處中","宋","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","善畫雪竹，有冒寒之意。","","",""
"圣朝名画评_3.1_作品实体.csv","work_wuxianzhi_001","紫朝雞","毋咸之","宋","花竹翎毛","存佚不详","卷轴","","冯待制家","《圣朝名画评》","","","","","卷三","今江寧尹馮待制家有咸之紫朝雞一軸。","","",""
"圣朝名画评_3.1_作品实体.csv","work_fuwenyong_001","鶉鵲","傅文用","宋","花竹翎毛","存佚不详","","","","《圣朝名画评》","","","","","卷三","其為鶉鵲，能分四時毛羽。","","",""
